Time (s),IPS
6.031990051269531e-05,7811238704
1.1668140888214111,8812856476
2.316969156265259,8720077837
3.4607388973236084,8935971788
4.6289074420928955,8766240313
5.780812978744507,8248563645
6.9632322788238525,8798198142
8.11526870727539,8744095607
9.271069765090942,8840269757
10.430861711502075,8744524076
11.587155818939209,8982944077
12.754882574081421,7812320992
13.930958032608032,8779111606
15.07688593864441,8934216874
16.24478530883789,8733916903
17.39093804359436,8768803614
18.5661141872406,8825284328
19.722972631454468,7806406917
20.88692617416382,8901136029
22.06278920173645,8759450736
23.215015172958374,8924314664
24.372835397720337,8896339770
25.55277395248413,8829295921
26.720807552337646,830426152
