Time (s),SM Clock (MHz),DRAM Active,FP16 Active,FP32 Active,FP64 Active,Power (W)
0.10022377967834473,945.0,0.0,0.0,0.0,0.0,42
0.9328758716583252,1380.0,0.0,0.0,0.0,0.0,65
1.8031272888183594,1380.0,0.0,0.0,0.0,0.0,65
2.58994197845459,765.0,0.0,0.0,0.0,0.0,40
3.3810973167419434,765.0,0.0,0.0,0.0,0.0,65
4.2065348625183105,1035.0,0.0,0.0,0.0,0.0,142
5.014219045639038,1170.0,0.0,0.0,0.0,0.0,57
5.818632364273071,1170.0,0.059,0.0,0.0,0.0,50
6.617544412612915,1200.0,0.029,0.0,0.33,0.0,51
7.411700248718262,1200.0,0.034,0.0,0.0,0.0,51
8.209935903549194,990.0,0.0,0.0,0.0,0.0,47
9.003296375274658,1125.0,0.0,0.0,0.0,0.0,48
9.8020498752594,1125.0,0.0,0.0,0.0,0.0,48
10.59811806678772,765.0,0.0,0.0,0.0,0.0,40
11.398038864135742,765.0,0.0,0.0,0.0,0.0,40
12.22399377822876,765.0,0.0,0.0,0.0,0.0,40
13.050910234451294,1185.0,0.0,0.0,0.0,0.0,50
13.883106231689453,1185.0,0.0,0.0,0.0,0.0,50
14.679064989089966,765.0,0.0,0.0,0.0,0.0,40
15.478347063064575,765.0,0.0,0.0,0.0,0.0,40
16.303119897842407,765.0,0.0,0.0,0.0,0.0,40
17.12766742706299,1065.0,0.046,0.0,0.096,0.0,45
17.95555543899536,1095.0,0.021,0.0,0.241,0.0,46
18.76122784614563,1170.0,0.06,0.0,0.0,0.0,50
19.5638108253479,1170.0,0.028,0.0,0.303,0.0,50
20.363847970962524,1200.0,0.054,0.0,0.0,0.0,51
21.1594877243042,1200.0,0.029,0.0,0.316,0.0,51
21.955944299697876,1200.0,0.0,0.0,0.0,0.0,51
22.764890670776367,1095.0,0.0,0.0,0.0,0.0,46
23.57154941558838,1170.0,0.058,0.0,0.0,0.0,50
24.370802402496338,1245.0,0.06,0.0,0.058,0.0,53
25.1660315990448,1245.0,0.023,0.0,0.216,0.0,54
25.960800647735596,1245.0,0.0,0.0,0.0,0.0,53
26.759686946868896,765.0,0.0,0.0,0.0,0.0,40
27.577980518341064,1170.0,0.012,0.0,0.0,0.0,55
28.380871295928955,1170.0,0.024,0.0,0.237,0.0,49
29.1779842376709,1170.0,0.034,0.0,0.0,0.0,49
29.978880882263184,1140.0,0.0,0.0,0.0,0.0,48
30.78882122039795,1200.0,0.049,0.0,0.229,0.0,54
31.586096048355103,1200.0,0.044,0.0,0.0,0.0,51
32.383458614349365,1155.0,0.03,0.0,0.395,0.0,48
33.17353582382202,1155.0,0.015,0.0,0.0,0.0,48
33.98046326637268,855.0,0.0,0.0,0.0,0.0,45
34.778738021850586,1185.0,0.0,0.0,0.0,0.0,58
35.58195352554321,1185.0,0.047,0.0,0.02,0.0,50
36.377941370010376,1185.0,0.025,0.0,0.012,0.0,50
37.1731059551239,1155.0,0.0,0.0,0.0,0.0,48
37.994199991226196,1155.0,0.0,0.0,0.0,0.0,48
38.79155659675598,1200.0,0.0,0.0,0.0,0.0,51
39.58927583694458,1200.0,0.037,0.0,0.12,0.0,51
40.384859561920166,1200.0,0.03,0.0,0.0,0.0,50
41.17453384399414,1095.0,0.0,0.0,0.0,0.0,46
42.00692629814148,1170.0,0.046,0.0,0.174,0.0,49
