CPU Power Cap,GPU Power Cap,IPS,FLOPS
120,110,0.5847134509287475,0.0
120,130,0.5865298235458839,0.0
120,150,0.608410156219395,0.0
120,170,0.5825349640258336,0.0
120,190,0.5813382052416177,0.0
120,210,0.5841448758911496,0.0
120,230,0.5854869222263569,0.0
120,250,0.584597368268657,0.0
140,110,0.7302349809472718,0.0
140,130,0.7314648852537698,0.0
140,150,0.7314605196629972,0.0
140,170,0.7326186337826831,0.0
140,190,0.7282232488669546,0.0
140,210,0.7293449029529144,0.0
140,230,0.7305411430252409,0.0
140,250,0.7322444913343413,0.0
160,110,0.9084207502710345,0.0
160,130,0.8746151538074836,0.0
160,150,0.9051762028256658,0.0
160,170,0.8536307382935061,0.0
160,190,0.8771658286645337,0.0
160,210,0.89894376596185,0.0
160,230,0.9041577012733831,0.0
160,250,0.8562007095979679,0.0
180,110,0.9208473766963516,0.0
180,130,0.9938949643056578,0.0
180,150,0.9954018945355367,0.0
180,170,0.9915461630620539,0.0
180,190,0.9927274504732041,0.0
180,210,0.9914462481670656,0.0
180,230,0.994853286193301,0.0
180,250,0.9871823822179174,0.0
200,110,0.9990601918031057,0.0
200,130,0.9965679618101273,0.0
200,150,0.9953795597125875,0.0
200,170,0.9952634257935543,0.0
200,190,0.9956913113503252,0.0
200,210,0.9667255937662416,0.0
200,230,0.9951950854233915,0.0
200,250,0.9984378396872425,0.0
300,110,0.9734667765260513,0.0
300,130,0.9957895267503842,0.0
300,150,0.9686235907955791,0.0
300,170,0.9943811858128984,0.0
300,190,0.9871284297232181,0.0
300,210,0.9957353137544446,0.0
300,230,0.9997839726795079,0.0
300,250,0.9931130044122618,0.0
540,110,0.9992387610805963,0.0
540,130,0.9952119033297795,0.0
540,150,0.991774393212933,0.0
540,170,0.9730093643787893,0.0
540,190,0.9941606216791046,0.0
540,210,0.9927012727426565,0.0
540,230,0.9968064704831497,0.0
540,250,1.0,0.0
