CPU Power Cap,GPU Power Cap,IPS,FLOPS
120,110,0.5096169509970826,0.0
120,130,0.6136533075491288,0.0
120,150,0.5965550456883845,0.0
120,170,0.6004867093190823,0.0
120,190,0.5940050803733664,0.0
120,210,0.6008224022342871,0.0
120,230,0.5969582307489139,0.0
120,250,0.600487685967044,0.0
140,110,0.7304839018322219,0.0
140,130,0.7328880086127703,0.0
140,150,0.741500257611988,0.0
140,170,0.7417805072290133,0.0
140,190,0.7283822082276317,0.0
140,210,0.729315358019806,0.0
140,230,0.7414001902822445,0.0
140,250,0.7312770780431069,0.0
160,110,0.8484936259634751,0.0
160,130,0.8509273696685,0.0
160,150,0.8401556110146611,0.0
160,170,0.8815205505020527,0.0
160,190,0.8807432480040697,0.0
160,210,0.7258536111261296,0.0
160,230,0.8521808257674305,0.0
160,250,0.8454202061166746,0.0
180,110,0.9745314052118028,0.0
180,130,0.9422155167441205,0.0
180,150,0.9583735098472058,0.0
180,170,0.9425524543241732,0.0
180,190,0.9590872768493934,0.0
180,210,0.8334985070264787,0.0
180,230,0.9629874345593883,0.0
180,250,0.9490291966910811,0.0
200,110,0.9536188015870428,0.0
200,130,0.9497470967540301,0.0
200,150,0.8129640524821566,0.0
200,170,0.9490613988289154,0.0
200,190,0.9569276913506688,0.0
200,210,0.9508432675130771,0.0
200,230,0.9508508614153452,0.0
200,250,0.9477619205757996,0.0
300,110,0.9998069440000724,0.0
300,130,0.9946573347999672,0.0
300,150,1.0,0.0
300,170,0.9566548091737627,0.0
300,190,0.9561863022135315,0.0
300,210,0.9555068869838632,0.0
300,230,0.9948414176526124,0.0
300,250,0.9545602865943353,0.0
540,110,0.9651715561311489,0.0
540,130,0.9553088523111656,0.0
540,150,0.9563727135314153,0.0
540,170,0.9966182901585032,0.0
540,190,0.9547560888140045,0.0
540,210,0.9550631151456495,0.0
540,230,0.9956114347484957,0.0
540,250,0.9702583702324227,0.0
