Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005741119384766,990.0,0.0,0.0,0.0,0.0,41.73
1.0840749740600586,825.0,0.0,0.0,0.0,0.0,40.352
1.677391767501831,765.0,0.0,0.0,0.0,0.0,39.853
2.27388596534729,765.0,0.0,0.0,0.0,0.0,40.06
2.907543182373047,765.0,0.0,0.0,0.0,0.0,40.254
3.5043036937713623,765.0,0.0,0.0,0.0,0.0,40.246
4.1038806438446045,1365.0,1.0,0.0,0.0,8.9159616e-06,219.718
4.736976861953735,1395.0,0.0,0.0,0.0,0.0,68.523
5.295530557632446,1410.0,0.0,0.0,0.0,0.0,66.078
5.85451865196228,1410.0,0.0,0.0,0.0,0.0,66.078
6.4159557819366455,1410.0,0.0,0.0,0.0,0.0,65.969
6.977348804473877,765.0,0.0,0.0,0.0,0.0,40.039
7.582256555557251,765.0,0.0,0.0,0.0,0.0,40.441
8.183601379394531,765.0,0.0,0.0,0.0,0.0,40.927
8.783021211624146,1365.0,1.0,0.0,0.0,8.9159616e-06,235.823
9.362600326538086,1410.0,0.0,0.0,0.0,0.0,67.831
9.919904470443726,1410.0,0.0,0.0,0.0,0.0,66.078
10.480538845062256,1410.0,0.0,0.0,0.0,0.0,65.192
11.03816843032837,1410.0,0.0,0.0,0.0,0.0,65.307
11.60218596458435,765.0,0.0,0.0,0.0,0.0,40.547
12.19848895072937,765.0,0.0,0.0,0.0,0.0,40.352
12.799232244491577,765.0,0.0,0.0,0.0,0.0,40.732
13.395907402038574,1365.0,1.0,0.0,0.0,8.9159616e-06,227.316
13.974147081375122,1410.0,0.0,0.0,0.0,0.0,68.22
14.532557010650635,1410.0,0.0,0.0,0.0,0.0,65.581
15.09104061126709,1410.0,0.0,0.0,0.0,0.0,65.501
15.6517813205719,1410.0,0.0,0.0,0.0,0.0,65.386
16.250545501708984,765.0,0.0,0.0,0.0,0.0,40.255
16.8443124294281,765.0,0.0,0.0,0.0,0.0,40.157
17.440287351608276,930.0,1.0,0.0,0.0,6.074611199999999e-06,40.538
18.025005102157593,1365.0,1.0,0.0,0.0,8.9159616e-06,236.715
18.638555765151978,1410.0,0.0,0.0,0.0,0.0,65.775
19.197765827178955,1410.0,0.0,0.0,0.0,0.0,65.883
19.75435495376587,1410.0,0.0,0.0,0.0,0.0,65.386
20.315908670425415,765.0,0.0,0.0,0.0,0.0,41.219
20.909271240234375,765.0,0.0,0.0,0.0,0.0,40.538
21.501174449920654,765.0,0.0,0.0,0.0,0.0,40.44
22.0942440032959,900.0,1.0,0.0,0.0,5.878656e-06,107.85
22.662601947784424,1350.0,0.0,0.0,0.0,0.0,232.016
23.229148626327515,1410.0,0.0,0.0,0.0,0.0,67.249
23.789453983306885,1410.0,0.0,0.0,0.0,0.0,65.409
24.348060846328735,1410.0,0.0,0.0,0.0,0.0,65.386
24.908482789993286,765.0,0.0,0.0,0.0,0.0,40.644
25.506183385849,765.0,0.0,0.0,0.0,0.0,40.449
26.105419397354126,765.0,0.0,0.0,0.0,0.0,40.343
26.702716827392578,1365.0,1.0,0.0,0.0,8.9159616e-06,234.252
27.2692711353302,1395.0,0.0,0.0,0.0,0.0,68.523
27.82672381401062,1410.0,0.0,0.0,0.0,0.0,65.969
28.386832237243652,1410.0,0.0,0.0,0.0,0.0,65.581
28.94367289543152,1410.0,0.0,0.0,0.0,0.0,65.483
29.505840301513672,765.0,0.0,0.0,0.0,0.0,40.547
30.102320909500122,765.0,0.0,0.0,0.0,0.0,40.449
30.699102878570557,765.0,0.0,0.0,0.0,0.0,41.232
31.29560351371765,1365.0,1.0,0.0,0.0,8.9159616e-06,236.216
31.883488416671753,1410.0,0.0,0.0,0.0,0.0,67.346
32.452988386154175,1410.0,0.0,0.0,0.0,0.0,65.872
33.010716915130615,1410.0,0.0,0.0,0.0,0.0,65.58
33.57042860984802,1410.0,0.0,0.0,0.0,0.0,65.192
34.17091250419617,765.0,0.0,0.0,0.0,0.0,40.645
34.77064371109009,765.0,0.0,0.0,0.0,0.0,40.547
35.36768960952759,765.0,1.0,0.0,0.0,4.9968576e-06,83.69
35.933717250823975,1350.0,0.0,0.0,0.0,0.0,238.659
36.50534176826477,1410.0,0.0,0.0,0.0,0.0,67.249
37.063413858413696,1410.0,0.0,0.0,0.0,0.0,65.678
37.62411189079285,1410.0,0.0,0.0,0.0,0.0,65.678
38.18480205535889,765.0,0.0,0.0,0.0,0.0,40.742
38.78251075744629,765.0,0.0,0.0,0.0,0.0,40.44
39.375293493270874,765.0,0.0,0.0,0.0,0.0,40.352
39.97364926338196,1365.0,1.0,0.0,0.0,8.9159616e-06,224.581
40.54171061515808,1410.0,0.0,0.0,0.0,0.0,73.428
41.101797580718994,1410.0,0.0,0.0,0.0,0.0,66.175
41.661091327667236,1410.0,0.0,0.0,0.0,0.0,65.483
42.21727395057678,1410.0,0.0,0.0,0.0,0.0,65.386
42.776633501052856,765.0,0.0,0.0,0.0,0.0,40.538
43.371803522109985,765.0,0.0,0.0,0.0,0.0,40.352
43.96647238731384,765.0,0.0,0.0,0.0,0.0,40.254
44.5682270526886,1350.0,1.0,0.0,0.0,8.817984e-06,236.502
45.14517831802368,1410.0,0.0,0.0,0.0,0.0,69.7
