CPU Power Cap,GPU Power Cap,IPS,FLOPS
120,110,0.5807980239038169,0.6104894971891337
120,130,0.5811661785294315,0.5723147076636366
120,150,0.49071911153208875,0.42797446844142467
120,170,0.585698775258225,0.5355807570120716
120,190,0.5816193525746811,0.556735538460694
120,210,0.5851571280802342,0.5701488748274695
120,230,0.5791973505320127,0.5789805493362299
120,250,0.5848700934493983,0.46460159210797614
140,110,0.7263690306697153,0.6650972317679149
140,130,0.7226576487533336,0.7107988005690314
140,150,0.7132864630245576,0.635341164140837
140,170,0.7377899090117118,0.6858465628231447
140,190,0.7271585240398641,0.5502397730035843
140,210,0.723564636964263,0.6992332009075556
140,230,0.7091456775512135,0.7015187780165241
140,250,0.7138026476648872,0.7157251946105558
160,110,0.8745036074307969,0.7849483017022166
160,130,0.8632065930230116,0.8497957218000645
160,150,0.8715306523884833,0.9180287807093135
160,170,0.7474408167904322,0.6727423039099157
160,190,0.8587048848210349,0.8095842291095386
160,210,0.8640007726635607,0.8409343872408641
160,230,0.8655521883244313,0.845388538622653
160,250,0.8600733111618255,0.8543927348035014
180,110,0.9822915359644404,0.8854360926416281
180,130,0.9821432640004195,0.9693536742096815
180,150,0.9892615372704191,0.6981571272162679
180,170,0.9768998814276479,0.8918847698243453
180,190,0.9864281160733638,0.9309348348031277
180,210,0.9856049885578655,0.7658011427359078
180,230,0.9836044759124251,0.7769943312908714
180,250,0.9854191247600707,0.9754123753350463
200,110,0.9881861792387213,0.8939998281005782
200,130,0.9827667946109457,0.6462908378228802
200,150,0.993071588831792,0.8734999146654685
200,170,0.9807584847964816,0.897357958467241
200,190,0.9547113652672189,0.9017500111119907
200,210,0.9898154329396055,0.9588857812216883
200,230,0.9808109096247982,0.7723898890260051
200,250,0.9902344864553541,0.9896511195898119
300,110,0.9863151932575993,1.0
300,130,0.9863878856282685,0.8068312657206158
300,150,0.992112171009713,0.8713572329451117
300,170,0.9917812379520018,0.9048176631646216
300,190,0.9880940436980328,0.7464879917710664
300,210,0.9757264950806608,0.9474310691421988
300,230,0.9864092168887416,0.9787346026166188
300,250,0.985278534481358,0.9817296003887854
540,110,1.0,0.7737848641043624
540,130,0.8483744698310695,0.6789299925608735
540,150,0.9808030260961526,0.8643920537735421
540,170,0.9932315404877693,0.8040653742340862
540,190,0.9763050050164077,0.9291262701956371
540,210,0.9856675100124974,0.7745706628658349
540,230,0.986653943486628,0.9724293152624437
540,250,0.9836873389125432,0.9809598668616145
