CPU Power Cap,GPU Power Cap,IPS,FLOPS
120,110,0.587807128014299,0.5350778565064279
120,130,0.5582580060451227,0.49761904761904757
120,150,0.5629155078864758,0.5300203659441753
120,170,0.5886233652977714,0.5189320814320814
120,190,0.568062209417663,0.5257400257400258
120,210,0.5612596954692988,0.5379665379665379
120,230,0.5752274915976721,0.5563063063063063
120,250,0.5637603970551706,0.40556136231469564
140,110,0.7155908605252372,0.5762037284733714
140,130,0.7095343624931807,0.6190092756021327
140,150,0.7007640923713894,0.6542836272566002
140,170,0.7217408938193197,0.6342503217503216
140,190,0.7079949622577467,0.5914575289575291
140,210,0.707570428394837,0.5969217750039667
140,230,0.7007983960170113,0.695382882882883
140,250,0.7078347821291663,0.5827396813312307
160,110,0.893423595346486,0.6492277992277993
160,130,0.8619905354021925,0.7760036857070868
160,150,0.8562070233308833,0.7099265163781291
160,170,0.8596513681131499,0.736548760742309
160,190,0.8629592748331407,0.7756820051902018
160,210,0.84810698653347,0.7809191680159422
160,230,0.8677667506834736,0.8344594594594594
160,250,0.8689065419242631,0.7889208821412211
180,110,0.9985637725728063,0.817461129232681
180,130,0.9871083982935751,1.0
180,150,0.9868844286339837,0.9469232439436521
180,170,0.9707526492576067,0.8250545642581356
180,190,0.9822185750444076,0.6864297822603944
180,210,0.9651693547026448,0.7042471042471043
180,230,0.963607783369419,0.6258445945945945
180,250,0.9519759639155213,0.9403299403299402
200,110,0.9927497637127602,0.7447369042511901
200,130,0.9658089231500724,0.7142857142857142
200,150,0.9804057748359721,0.8002808002808002
200,170,0.9794995995694595,0.8302913302913303
200,190,0.9810099527546282,0.6759514616657474
200,210,0.9742167042031532,0.8232126984126983
200,230,0.9701094380353738,0.8192874692874692
200,250,0.9854974172310846,0.9577434577434576
300,110,0.9971659466607349,0.6833976833976834
300,130,0.9714251645766869,0.8221192905733723
300,150,0.9862034018142936,0.7303239788954075
300,170,0.9742294957004589,0.8428722522084767
300,190,0.9556349236585281,0.8762333762333763
300,210,0.9937951139352703,0.8966108966108965
300,230,0.9755256651612549,0.8344594594594594
300,250,0.9537008844512027,0.8599313599313598
540,110,0.9909723031580725,0.7972972972972974
540,130,1.0,0.800600267249757
540,150,0.9853006918810326,0.8002808002808002
540,170,0.9836061180193476,0.8456670956670955
540,190,0.9695953270017783,0.7913984079317411
540,210,0.9711597311187022,0.7647098853955996
540,230,0.9569312745996078,0.7394472551772551
540,250,0.9568565580886846,0.8402948402948401
