Time (s),IPS
4.673004150390625e-05,9638085977
1.1809773445129395,9584572517
2.3442797660827637,9535609737
3.4885976314544678,9683105023
4.659663200378418,9648042017
5.820441484451294,9483698389
6.960255861282349,9553868698
8.111371517181396,9626489918
9.306802034378052,9548730492
10.462630271911621,9823163973
11.650442838668823,9641101100
12.81069564819336,9539674905
13.966357707977295,9671509593
15.122287511825562,9575348815
16.282490730285645,9546355522
17.42833399772644,9699159107
18.592236280441284,9488587631
19.74428129196167,9514187126
20.892303943634033,9633453412
22.044291257858276,9565713055
23.210458993911743,9563650517
24.366559982299805,9644730882
25.54648494720459,9516613749
26.698317289352417,9562208522
27.87247943878174,9628433025
29.03365731239319,9531851835
30.191922426223755,9700647777
31.348937034606934,9549461360
32.505488872528076,8113196957
