Time (s),IPS,Memory Throughput (MB/s)
0.0003342628479003906,8731484926,101.1040836
1.2290194034576416,9147009974,74.99444160000002
2.425119638442993,9062825598,65.9871394
3.617124557495117,9114398671,54.47373100000001
4.802929878234863,9245949069,50.71981460000001
6.001687049865723,9071150449,68.2415864
7.1963605880737305,9110798006,20.835284599999998
8.397011041641235,9087332248,45.7285738
9.593090295791626,9103661943,52.5128864
10.78508973121643,9209529889,50.22698200000001
11.984983921051025,9146735910,46.609381000000006
13.177077054977417,9193747725,44.1766754
14.369012117385864,9103769107,30.440277400000003
15.564988374710083,9142313860,34.844313400000004
16.75355076789856,9028239762,50.0801808
17.94500207901001,9073378207,44.4178488
19.14504909515381,9027425577,42.44651840000001
20.342449426651,9105648940,48.7799416
21.54101538658142,9134612441,37.539164
22.72504448890686,9025374357,32.306749800000006
23.91704821586609,9249569637,44.889709800000006
25.117177963256836,9094780304,47.930591799999995
26.30908966064453,9172187621,46.59889520000001
27.509005308151245,9063475372,56.403118199999994
28.7011079788208,9177686875,42.3521462
29.898951530456543,9155705034,25.606323600000003
31.096986770629883,9027489056,44.019388400000004
32.29709434509277,8569302262,46.64083840000001
