Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5005667209625244,1110.0,0,0.0,0.0,0.0
1.3671462535858154,1110.0,0,0.0,0.0,0.0
2.2620158195495605,1110.0,0,0.0,0.0,0.0
3.1500797271728516,1110.0,0,0.0,0.0,0.0
4.040389060974121,1110.0,0,0.0,0.0,0.0
4.9321887493133545,1110.0,0,0.0,0.0,0.0
5.822775363922119,1110.0,0,0.0,0.0,0.0
6.718421220779419,1110.0,0,0.0,0.0,0.0
7.587529897689819,1110.0,0,0.0,0.0,0.0
8.469329833984375,1110.0,0,0.0,0.0,0.0
9.361221551895142,1110.0,0,0.0,0.0,0.0
10.249588966369629,1110.0,0,0.0,0.0,0.0
11.13970947265625,1110.0,0,0.0,0.0,0.0
12.02121090888977,1110.0,0,0.0,0.0,0.0
12.882105827331543,1110.0,0,0.0,0.0,0.0
13.738422870635986,1110.0,0,0.0,0.0,0.0
14.61327052116394,1110.0,0,0.0,0.0,0.0
15.503328323364258,1110.0,0,0.0,0.0,0.0
16.373476028442383,1110.0,0,0.0,0.0,0.0
17.23290228843689,1110.0,0,0.0,0.0,0.0
18.127362966537476,1110.0,0,0.0,0.0,0.0
19.016572952270508,1110.0,0,0.0,0.0,0.0
19.90999937057495,1110.0,0,0.0,0.0,0.0
20.79268503189087,1110.0,0,0.0,0.0,0.0
21.649415254592896,1110.0,0,0.0,0.0,0.0
22.5064857006073,1110.0,0,0.0,0.0,0.0
23.378816604614258,1110.0,0,0.0,0.0,0.0
24.25008273124695,1110.0,0,0.0,0.0,0.0
25.121668577194214,1110.0,0,0.0,0.0,0.0
25.994415283203125,1110.0,0,0.0,0.0,0.0
26.848684310913086,1110.0,0,0.0,0.0,0.0
27.72101902961731,1110.0,0,0.0,0.0,0.0
28.577796936035156,1110.0,0,0.0,0.0,0.0
29.477669954299927,1110.0,0,0.0,0.0,0.0
30.345141410827637,1110.0,0,0.0,0.0,0.0
31.23044991493225,1110.0,0,0.0,0.0,0.0
32.09856724739075,1110.0,0,0.0,0.0,0.0
32.95858192443848,1110.0,0,0.0,0.0,0.0
33.82570219039917,1110.0,0,0.0,0.0,0.0
34.68206477165222,1110.0,0,0.0,0.0,0.0
35.549986600875854,1110.0,0,0.0,0.0,0.0
36.42039442062378,1110.0,0,0.0,0.0,0.0
37.274439334869385,885.0,0,0.0,0.0,0.0
