Time (s),Memory Throughput (MB/s)
1.0010757446289062,568.5820192
2.1694555282592773,504.0314344
3.1711010932922363,481.455507
4.172717332839966,492.95842960000004
5.174341678619385,481.31919160000007
6.1759490966796875,4699.4419576
7.177544116973877,1597.1236554000002
8.179164409637451,1619.4898668
9.180686712265015,12103.203192600002
10.182295083999634,12083.4584312
11.183908462524414,14249.583537800001
12.185500860214233,13336.2913294
13.195470094680786,8737.1041056
14.197093486785889,11580.538491599998
15.198715686798096,10126.975924
16.200271606445312,10958.3320912
17.201874256134033,11166.8946532
18.20351529121399,11391.395631200001
19.205131769180298,12719.170541999998
20.206778526306152,11875.420159200003
21.20838689804077,13577.5695874
22.209753036499023,12150.787753
23.21136713027954,12659.873343
24.212915897369385,13177.9872068
25.21455216407776,12581.030612800001
26.216188430786133,11931.236072600002
27.21773600578308,12038.3904628
28.21934485435486,12379.283820800001
29.220916986465454,2823.8888547999995
30.221740245819092,425.4927924
