Time (s),IPS
6.413459777832031e-05,3095622185
1.1807069778442383,3464286703
2.356684684753418,3484944798
3.542710304260254,3467651970
4.7044031620025635,3526298832
5.8805999755859375,2400596749
7.052694082260132,6586719094
8.226588487625122,6805387814
9.394644021987915,5020430738
10.566446304321289,3921159716
11.76237678527832,3808790406
12.949960708618164,3051346290
14.125479698181152,3133280317
15.289448499679565,3964621477
16.45742416381836,3571072975
17.62949275970459,2909874993
18.793388843536377,3227963189
19.957529306411743,3842836506
21.125553846359253,3947367850
22.303598165512085,3928760081
23.47370457649231,3903083866
24.653568744659424,3816941798
25.821491241455078,3347462139
26.999545574188232,3502081868
28.16939091682434,3413103602
29.33334469795227,3006442496
30.497562408447266,3122155322
31.669484853744507,3337050824
32.851572036743164,3135694458
34.00954270362854,4130336133
35.1796817779541,5142289346
