Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005831718444824,975.0,0.0,0.0,0.0,0.0,57.735
1.0862007141113281,825.0,0.0,0.0,0.0,0.0,42.802
1.6830179691314697,765.0,0.0,0.0,0.0,0.0,41.828
2.278857707977295,765.0,0.0,0.0,0.0,0.0,41.426
2.8742079734802246,765.0,0.0,0.0,0.0,0.0,41.122
3.468303680419922,765.0,1.0,0.0,0.0,0.0,56.17
4.059369325637817,1410.0,1.0,0.0,0.0,0.0,151.411
4.626775026321411,1410.0,1.0,0.0,0.0,0.0,163.317
5.196156978607178,1410.0,1.0,0.0,0.0,0.0,166.349
5.765802621841431,1410.0,1.0,0.0,0.0,0.0,137.23
6.33315896987915,1410.0,1.0,0.0,0.0,0.0,143.74
6.904906272888184,1410.0,1.0,0.0,0.0,0.0,153.818
7.47317361831665,1410.0,1.0,0.0,0.0,0.0,165.833
8.043342351913452,1410.0,0.858,0.0,0.0,0.0,135.893
8.615170001983643,1410.0,1.0,0.0,0.0,0.0,139.179
9.185819387435913,1410.0,1.0,0.0,0.0,0.0,159.108
9.754997968673706,1410.0,1.0,0.0,0.0,0.0,161.689
10.327807188034058,1410.0,1.0,0.0,0.0,0.0,163.58
10.89714527130127,1410.0,0.956,0.0,0.0,0.0,134.221
11.467714548110962,1410.0,1.0,0.0,0.0,0.0,136.182
12.038917779922485,1410.0,1.0,0.0,0.0,0.0,138.19
12.610347747802734,1410.0,1.0,0.0,0.0,0.0,158.738
13.177767515182495,1410.0,1.0,0.0,0.0,0.0,166.942
13.74927306175232,1410.0,1.0,0.0,0.0,0.0,179.011
14.318020582199097,1410.0,1.0,0.0,0.0,0.0,144.77
14.887647867202759,1410.0,1.0,0.0,0.0,0.0,151.412
15.45625615119934,1410.0,1.0,0.0,0.0,0.0,160.809
16.02573037147522,1410.0,1.0,0.0,0.0,0.0,137.067
16.597979307174683,1410.0,1.0,0.0,0.0,0.0,143.093
17.169142723083496,1410.0,0.938,0.0,0.0,0.0,153.376
17.73700976371765,1410.0,1.0,0.0,0.0,0.0,161.709
18.31095552444458,1410.0,1.0,0.0,0.0,0.0,138.299
18.88203001022339,1410.0,1.0,0.0,0.0,0.0,144.47
19.449519872665405,1410.0,1.0,0.0,0.0,0.0,174.328
20.015710592269897,1410.0,1.0,0.0,0.0,0.0,145.097
20.58729124069214,1410.0,1.0,0.0,0.0,0.0,139.276
21.1545991897583,1410.0,1.0,0.0,0.0,0.0,164.362
21.72532320022583,1410.0,1.0,0.0,0.0,0.0,177.814
22.293795108795166,1410.0,1.0,0.0,0.0,0.0,135.844
22.86115288734436,1410.0,0.0,0.0,0.0,0.0,70.404
