Time (s),IPS
4.887580871582031e-05,4466616550
1.1839237213134766,4464755744
2.363499164581299,4474852191
3.5476324558258057,4471389981
4.727668523788452,4472729316
5.903623104095459,4478856520
7.0953638553619385,4479562080
8.279284238815308,4507686004
9.44921064376831,4479199574
10.627811193466187,4482967593
11.815662860870361,4502381590
12.991755723953247,4476848964
14.157152891159058,4474503377
15.334840774536133,4474025688
16.511708974838257,4473723485
17.686732292175293,4513974147
18.84503984451294,4520439061
20.01705551147461,3561181048
21.188794374465942,2468869356
22.363420248031616,1996071517
23.543646574020386,4158376791
24.728902339935303,271224440
