Time (s),Memory Throughput (MB/s)
1.0010807514190674,1760.9957378
2.173673152923584,1676.6060194
3.1749155521392822,1652.1950770000003
4.176162242889404,1688.3501154000003
5.1777262687683105,1659.1891056000002
6.178914785385132,1969.0864388000002
7.180440664291382,2140.1098368000003
8.181954860687256,2193.5559594000006
9.183559894561768,2149.8406592
10.183927536010742,2169.0296732
11.186006307601929,2110.4245370000003
12.187612056732178,2170.7388586
13.188851118087769,2143.612094
14.190099000930786,1228.41147
15.191343545913696,357.1882912
16.192719221115112,352.5430818
17.194129467010498,334.7801366
18.19554352760315,342.94857479999996
19.197165966033936,314.6474006
20.198432445526123,308.5027218
21.19974708557129,342.9066316
22.201180696487427,332.8507494000001
23.2025945186615,339.79234900000006
24.204007148742676,338.4187092
25.20542597770691,329.621123
26.207151889801025,319.76447100000007
27.207911491394043,321.63094340000004
28.209760189056396,333.10240860000005
29.21103024482727,348.7472222
