Time (s),IPS
5.078315734863281e-05,8445387060
1.1810998916625977,8519994022
2.36506724357605,8516305730
3.5452518463134766,8392953202
4.714109897613525,8198290992
5.905208349227905,8259776192
7.085032224655151,8208728471
8.261218786239624,8287942214
9.429282426834106,8252622437
10.605227708816528,8277688457
11.78128170967102,8266300335
12.957284450531006,7905329511
14.114155292510986,7933370454
15.28519344329834,7974590652
16.461252689361572,7951636142
17.637236833572388,8013066633
18.81320023536682,8019917541
19.98924708366394,7970893983
21.1651873588562,7984113801
22.330811023712158,8002272616
23.509262561798096,7976283156
24.674795627593994,7935124865
25.845283031463623,7983910192
27.010740995407104,7948359718
28.182571172714233,496417754
