Time (s),Memory Throughput (MB/s)
1.001077651977539,952.8446460000001
2.172884225845337,856.16557
3.1745049953460693,813.0165030000001
4.176122665405273,822.8521834000001
5.177736282348633,807.3017419999999
6.179342746734619,814.5788871999999
7.180886745452881,792.5062782
8.182511568069458,786.1833408
9.1840238571167,821.7197170000002
10.185528993606567,506.9989158
11.187087059020996,448.12114880000007
12.188618183135986,449.0124418000001
13.190155982971191,453.1333612
14.191686391830444,446.9781966
15.193203926086426,416.52743340000006
16.1947340965271,439.43890640000006
17.196277379989624,471.95537220000006
18.20728039741516,458.4077186
19.208805322647095,457.60031200000003
20.21127939224243,455.4821804
21.215264081954956,451.79117880000007
22.219261646270752,440.06805440000005
23.227261543273926,423.47951880000005
24.239251613616943,494.3740126
25.243256092071533,623.538097
26.24725580215454,547.2958452000001
27.251254558563232,586.0303904
28.263243436813354,547.6733340000001
29.267242908477783,516.4571074000002
30.271235942840576,437.87652220000007
31.275265216827393,427.0446908
32.28323698043823,447.0830546
33.28725290298462,453.5842506000001
34.29926109313965,452.7349008
35.30323934555054,457.27525220000007
36.304774045944214,1017.9090350000001
37.31123375892639,1579.8954860000003
38.31523776054382,1836.5564126
39.31926655769348,2034.5178308000002
40.323235750198364,10116.448180799998
41.33526563644409,10550.6651588
42.339245557785034,14761.783410400001
43.351263761520386,4407.496314000001
