Time (s),IPS,Memory Throughput (MB/s)
0.0004634857177734375,4706738586,211.6978162
1.2724571228027344,4821677600,227.7410902
2.508429765701294,4885372553,213.15534240000002
3.7404463291168213,4880354215,212.2745352
4.972387075424194,4867372513,203.7705514
6.202815532684326,4892197987,179.5798108
7.436370372772217,4965291069,183.6378154
8.688364028930664,4896371266,198.01384720000004
9.928132057189941,4899794487,199.28262900000001
11.162428855895996,4805098960,197.84607440000002
12.396358728408813,4925332119,186.74161220000002
13.638405799865723,4892868222,175.77346540000002
14.86149287223816,4969340069,198.3179354
16.092044353485107,4871769796,193.9873
17.319873332977295,4965902878,205.16516280000002
18.552339792251587,4898226122,191.95305480000002
19.788328886032104,4944437037,170.16356240000005
21.017173290252686,4823251406,198.4542508
22.23994517326355,4922865947,192.4354016
23.47226357460022,4849829420,197.72024480000002
24.703601598739624,4918524832,200.4150954
25.93639039993286,4888747114,172.09294960000003
27.176182985305786,4947740845,181.9705732
28.398325204849243,4837776713,196.1054316
29.638357877731323,5038253453,194.60596220000002
30.884241580963135,4925096502,179.42252380000002
32.1276798248291,4936096995,181.2260814
33.355597257614136,4784820462,175.99366719999998
34.58033728599548,4910515704,193.6098112
35.816484212875366,4914905975,191.69090980000001
37.04831314086914,4963804522,195.5916274
38.298378229141235,4829834198,185.77691860000002
39.522425413131714,4995795369,174.2949676
40.769904375076294,4843142794,190.67378720000005
42.00028991699219,4882489326,190.12852560000002
43.2337121963501,1994971171,193.6936976
44.454447507858276,3183318340,191.24002040000002
45.692559242248535,692203526,171.96712000000002
