Time (s),IPS
9.679794311523438e-05,5771455968
1.2172112464904785,5759264047
2.4071831703186035,5888098174
3.665620803833008,5842214034
4.868680477142334,5898999103
6.059643507003784,5858382032
7.2957987785339355,5858634319
8.484034776687622,5794292876
9.68777060508728,5788424220
10.909672498703003,5798070743
12.103734970092773,5807430355
13.28514552116394,5834262630
14.479456663131714,5754911058
15.665488243103027,5884105755
16.87047290802002,5803570739
18.055638790130615,5941194726
19.261679649353027,5826362253
20.4712233543396,5846247472
21.651230573654175,5819854121
22.831170558929443,5813646447
24.024173736572266,5853574852
25.227146863937378,5805670119
26.419628143310547,5893061926
27.637291431427002,5874836961
28.82936406135559,5901471911
30.01697611808777,5809783190
31.19166374206543,5919549697
32.39136338233948,5831447671
33.587154150009155,5880710914
34.81274199485779,5897070993
36.019187927246094,5819239939
37.22925329208374,4500479948
38.39560794830322,1908584258
39.587549686431885,4520692448
