Time (s),IPS
4.8160552978515625e-05,7974292055
1.196864128112793,7958141963
2.3525819778442383,7963143876
3.518528938293457,8126241817
4.69185733795166,7817398959
5.861952066421509,8003898588
7.0192646980285645,7960542767
8.180720090866089,7929187767
9.3444664478302,7969512888
10.51663875579834,7843302674
11.668677806854248,8052450947
12.828828811645508,7879650506
13.984487533569336,7890831119
15.156410694122314,7890882892
16.33282232284546,7807166089
17.478590965270996,7994331831
18.6586856842041,7870152174
19.80667209625244,8035621188
20.964722156524658,7938681873
22.11702823638916,7919497362
23.26488494873047,8075930573
24.44312810897827,7934690385
25.594630002975464,8037595938
26.754446268081665,3994960150
27.906581163406372,5693723678
29.058945655822754,681941585
