Time (s),Package Power (W)
0.1003267765045166,145.85229999999999
0.2008056640625,142.56311
0.30104899406433105,143.7179
0.401287317276001,144.13475
0.5015120506286621,143.22656999999998
0.6017441749572754,143.10876
0.7021608352661133,143.94128
0.802525520324707,143.71240999999998
0.9028828144073486,143.40722
1.0032622814178467,143.61840999999998
1.1035969257354736,144.39843
1.203934669494629,143.80821999999998
1.3042800426483154,143.51830999999999
1.4046170711517334,144.59679999999997
1.5049829483032227,143.5293
1.6054000854492188,143.66234999999998
1.70583176612854,144.46496
1.8062207698822021,143.44750999999997
1.9065794944763184,143.62268
2.0069379806518555,144.25378
2.107283353805542,144.03466
2.2076148986816406,143.81739
2.307966470718384,143.79052
2.4082887172698975,143.68981999999997
2.508641481399536,144.28308
2.6089975833892822,143.17529
2.7093489170074463,143.57751
2.809717893600464,144.45398
2.9100983142852783,144.13353999999998
3.0104806423187256,143.10083999999998
3.1108298301696777,144.27147999999997
3.211338996887207,143.61352
3.3116111755371094,144.07495
3.4120285511016846,143.50794
3.5124669075012207,144.29894
3.612823963165283,144.00842
3.71317982673645,143.65991
3.8135247230529785,143.96692
3.9138667583465576,143.22532999999999
4.014250040054321,144.62305
4.114716053009033,144.38196
4.215092420578003,143.55675
4.315446138381958,142.84693
4.415789365768433,143.80883
4.516151666641235,144.14271
4.616498947143555,144.64196
4.716851472854614,143.69287
4.8172080516815186,143.50181999999998
4.9175543785095215,143.58972
5.0178728103637695,143.65197999999998
5.1182215213775635,144.38867
5.218603849411011,143.90771999999998
5.318974018096924,143.39867999999998
5.419325828552246,143.41821
5.519657611846924,144.15306999999999
5.620040416717529,144.46191
5.72057032585144,144.19030999999998
5.821081876754761,143.97912
5.921462535858154,143.11242
6.021820545196533,143.73621
6.122173070907593,143.82043
6.222532272338867,144.2312
6.3229169845581055,143.28333
6.42331600189209,144.17991999999998
6.523845911026001,143.91503999999998
6.6242897510528564,144.81408
6.724697828292847,143.69531999999998
6.825096607208252,143.88878
6.925455570220947,143.38281
7.0258073806762695,143.22534999999996
7.126157760620117,144.72191999999998
7.226499319076538,143.84973
7.3268303871154785,143.5824
7.427336692810059,144.40940999999998
7.527812242507935,142.51063
7.628237724304199,145.46287999999998
7.728690147399902,143.46032999999997
7.829064607620239,143.57324
7.929405212402344,144.30444
