Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5001380443572998,1110.0,0,0.0,0.0,0.0
1.3366179466247559,1110.0,0,0.0,0.0,0.0
2.1838979721069336,1110.0,0,0.0,0.0,0.0
3.0228753089904785,1110.0,0,0.0,0.0,0.0
3.8874425888061523,1110.0,0,0.0,0.0,0.0
4.74576997756958,1110.0,0,0.0,0.0,0.0
5.598247289657593,1110.0,0,0.0,0.0,0.0
6.449864864349365,1110.0,0,0.0,0.0,0.0
7.295586824417114,1110.0,0,0.0,0.0,0.0
8.13546872138977,1110.0,0,0.0,0.0,0.0
8.97695255279541,1110.0,0.992,0.0,2.6257747968,0.0
9.804410457611084,1110.0,0,0.0,0.0,0.0
10.651611328125,1110.0,0,0.0,0.0,0.0
11.487723588943481,1110.0,0,0.0,0.0,0.0
12.313566207885742,1110.0,0,0.0,0.0,0.0
13.140567779541016,1110.0,0,0.0,0.0,0.0
13.97606086730957,1110.0,0,0.0,0.0,0.0
14.821076154708862,1110.0,0,0.0,0.0,0.0
15.662334442138672,1110.0,0,0.0,0.0,0.0
16.49803924560547,1110.0,0,0.0,0.0,0.0
17.33695077896118,1110.0,0,0.0,0.0,0.0
18.180189847946167,1110.0,0.667,0.0,0.15864056064,0.0
19.034668922424316,1110.0,0,0.0,0.0,0.0
19.862174034118652,1110.0,0,0.0,0.0,0.0
20.707161903381348,1110.0,0,0.0,0.0,0.0
21.532756805419922,1110.0,0,0.0,0.0,0.0
22.36206340789795,1110.0,0,0.0,0.0,0.0
23.191810607910156,1110.0,0,0.0,0.0,0.0
24.035071849822998,1110.0,0,0.0,0.0,0.0
24.883638381958008,1110.0,0,0.0,0.0,0.0
25.72113013267517,1110.0,0,0.0,0.0,0.0
26.56394863128662,1110.0,1.0,0.0,2.71600128,0.0
27.399831533432007,1110.0,0,0.0,0.0,0.0
28.228134155273438,1110.0,0,0.0,0.0,0.0
29.056131839752197,1110.0,0,0.0,0.0,0.0
29.883965969085693,1110.0,0,0.0,0.0,0.0
30.725431203842163,1110.0,0,0.0,0.0,0.0
31.560368299484253,1110.0,0,0.0,0.0,0.0
32.398783683776855,1110.0,0,0.0,0.0,0.0
33.23460912704468,1110.0,0,0.0,0.0,0.0
34.06957221031189,1110.0,0,0.0,0.0,0.0
34.9306275844574,1110.0,0.571,0.0,0.8674171545599999,0.0
35.76901936531067,1110.0,0,0.0,0.0,0.0
36.604390382766724,1110.0,0,0.0,0.0,0.0
37.431225299835205,1110.0,0,0.0,0.0,0.0
38.27549338340759,1110.0,0,0.0,0.0,0.0
39.1234667301178,1110.0,0,0.0,0.0,0.0
39.96690845489502,1110.0,0,0.0,0.0,0.0
40.82224464416504,1110.0,0,0.0,0.0,0.0
41.67734742164612,1110.0,0,0.0,0.0,0.0
42.52316093444824,1110.0,0,0.0,0.0,0.0
43.36950755119324,1110.0,0,0.0,0.0,0.0
44.21711778640747,1110.0,0,0.0,0.0,0.0
45.065510749816895,1110.0,0,0.0,0.0,0.0
45.92323017120361,1110.0,0,0.0,0.0,0.0
46.777684926986694,1110.0,0,0.0,0.0,0.0
47.612135887145996,1110.0,0,0.0,0.0,0.0
48.45852327346802,1110.0,0,0.0,0.0,0.0
49.315906286239624,1110.0,0,0.0,0.0,0.0
50.160823345184326,1110.0,0,0.0,0.0,0.0
50.99517893791199,1110.0,0,0.0,0.0,0.0
51.820433616638184,1110.0,0,0.0,0.0,0.0
52.64992928504944,1110.0,1.0,0.0,2.02549248,0.0
53.49999284744263,1110.0,0,0.0,0.0,0.0
54.325352907180786,1110.0,0,0.0,0.0,0.0
55.146655797958374,1110.0,0,0.0,0.0,0.0
56.02128839492798,1110.0,0,0.0,0.0,0.0
56.87641096115112,1110.0,0,0.0,0.0,0.0
57.71831965446472,1110.0,0,0.0,0.0,0.0
58.56638860702515,1110.0,0,0.0,0.0,0.0
59.404191732406616,1110.0,0,0.0,0.0,0.0
60.23264265060425,1110.0,0,0.0,0.0,0.0
61.074920892715454,1110.0,1.0,0.0,2.70065664,0.0
61.905582427978516,1110.0,0,0.0,0.0,0.0
62.75389266014099,1110.0,0,0.0,0.0,0.0
63.601022720336914,1110.0,0,0.0,0.0,0.0
64.42991399765015,1110.0,0,0.0,0.0,0.0
65.25621247291565,1110.0,0,0.0,0.0,0.0
66.0906126499176,1110.0,0,0.0,0.0,0.0
66.94744777679443,1110.0,0,0.0,0.0,0.0
67.80223488807678,1110.0,0,0.0,0.0,0.0
68.63366293907166,1110.0,0,0.0,0.0,0.0
69.47304248809814,1110.0,0,0.0,0.0,0.0
70.32135343551636,1110.0,0,0.0,0.0,0.0
71.15926790237427,1110.0,0,0.0,0.0,0.0
71.99488306045532,1110.0,0,0.0,0.0,0.0
72.8194375038147,1110.0,0,0.0,0.0,0.0
73.64941811561584,1110.0,0,0.0,0.0,0.0
74.47850346565247,1110.0,0,0.0,0.0,0.0
75.303475856781,1110.0,0,0.0,0.0,0.0
76.13676404953003,1110.0,0,0.0,0.0,0.0
76.96803069114685,1110.0,0,0.0,0.0,0.0
77.80398678779602,1110.0,0,0.0,0.0,0.0
78.6364860534668,1110.0,1.0,0.0,2.0331648,0.0
79.47251987457275,1110.0,0,0.0,0.0,0.0
80.31030821800232,1110.0,0,0.0,0.0,0.0
81.13815379142761,1110.0,0,0.0,0.0,0.0
81.9727418422699,1110.0,0,0.0,0.0,0.0
82.80155611038208,1110.0,0,0.0,0.0,0.0
83.62552618980408,1110.0,0,0.0,0.0,0.0
84.45323967933655,1110.0,0,0.0,0.0,0.0
85.2925226688385,1110.0,0,0.0,0.0,0.0
86.16656851768494,1110.0,0,0.0,0.0,0.0
87.01864171028137,1110.0,1.0,0.0,2.71600128,0.0
87.87006616592407,1110.0,0,0.0,0.0,0.0
88.69682455062866,1110.0,0,0.0,0.0,0.0
89.52990078926086,1110.0,0,0.0,0.0,0.0
90.36282849311829,1110.0,0,0.0,0.0,0.0
91.19947814941406,1110.0,0,0.0,0.0,0.0
92.02542352676392,1110.0,0,0.0,0.0,0.0
92.84867882728577,1110.0,0,0.0,0.0,0.0
93.67736005783081,1110.0,0,0.0,0.0,0.0
94.50642395019531,1110.0,0,0.0,0.0,0.0
95.34005451202393,1110.0,0,0.0,0.0,0.0
96.17952346801758,1110.0,0,0.0,0.0,0.0
97.01808905601501,1110.0,0,0.0,0.0,0.0
97.84306573867798,1110.0,0,0.0,0.0,0.0
98.66993021965027,1110.0,0,0.0,0.0,0.0
99.49553298950195,1110.0,0,0.0,0.0,0.0
100.31903624534607,1110.0,0,0.0,0.0,0.0
101.16076326370239,1110.0,0,0.0,0.0,0.0
102.03068780899048,1110.0,0,0.0,0.0,0.0
102.86649465560913,1110.0,0,0.0,0.0,0.0
