Time (s),IPS
9.107589721679688e-05,5297675202
1.2263214588165283,5677872950
2.4100871086120605,5805873057
3.6020774841308594,5731056397
4.790083646774292,5675593960
5.986202955245972,5932271852
7.190018177032471,5477800740
8.370113372802734,5823537042
9.55004596710205,5681705901
10.73426365852356,5797509398
11.926687717437744,5712652554
13.12208342552185,5817792091
14.302126169204712,5612850904
15.489930152893066,5640034707
16.684257745742798,5799540490
17.86421823501587,5677550891
19.060057640075684,5658859992
20.246223211288452,5789945270
21.43422245979309,5577036367
22.62222385406494,5877112391
23.832058668136597,5724518426
25.01420760154724,5754734308
26.226104021072388,5806981589
27.413955211639404,5873751258
28.60615873336792,5599817916
29.818028211593628,5743717170
31.005834102630615,5922159859
32.2221884727478,5716600979
33.40947651863098,5861382185
34.61579704284668,6065673071
35.79948568344116,5537859091
37.01167058944702,5735840082
38.19961714744568,5690706110
39.37960600852966,5813820018
40.57435441017151,5693462165
41.761767625808716,6130078200
42.98093295097351,5626036123
44.16955494880676,5673877369
45.35873866081238,5728340542
46.557506799697876,5696637405
47.759692907333374,5784297104
48.96091294288635,6043937150
50.144952058792114,5659771520
51.35096859931946,5708657170
52.54086422920227,5685566883
53.75806164741516,5838075240
54.96701192855835,5661820465
56.150930881500244,6175532765
57.334169149398804,5617278118
58.52316927909851,5840310148
59.711013078689575,5689288917
60.90697622299194,5699425733
62.09253168106079,5730004463
63.287038803100586,6196438621
64.46474170684814,5757473399
65.66500043869019,5655161851
66.84094047546387,5786676224
68.03620553016663,5675816514
69.21674990653992,5669620803
70.40090727806091,6064341561
71.6038408279419,5622815416
72.79296922683716,5881284782
74.00300073623657,5708961868
75.19496655464172,5935233813
76.43491578102112,5722471227
77.60687923431396,6268739970
78.82103824615479,5719816946
80.0137825012207,5738110902
81.1896665096283,5783632119
82.39375376701355,5687219979
83.57770133018494,5871989606
84.76588320732117,6145409639
85.96247220039368,5703035361
87.14575982093811,5776735258
88.34997415542603,5675198457
89.53379940986633,5796056317
90.74974346160889,5665874532
91.94357132911682,6254512633
93.14146089553833,5800829446
94.3236072063446,5800883405
95.54162859916687,5781882360
96.72974967956543,5757312872
97.90970826148987,5805949938
99.1157751083374,5927911800
100.2898998260498,464935550
