Time (s),Memory Throughput (MB/s)
1.0011093616485596,370.306027
2.2832815647125244,347.8769008
3.284830331802368,339.46728920000004
4.28633451461792,332.1482008
5.287476301193237,334.6438212
6.2889931201934814,313.45201940000004
7.290484189987183,329.673552
8.291978597640991,331.25690779999996
9.293471336364746,3205.9599494000004
10.294974088668823,2420.8461601999998
11.296512842178345,1057.3251572000001
12.298035621643066,1053.7914426
13.29955267906189,1282.1931382
14.30107307434082,10527.9424302
15.30258584022522,7406.927946600001
16.304104804992676,9308.6536062
17.305620431900024,8828.005505800002
18.307140350341797,6950.7956466
19.308653831481934,9567.8311248
20.310176849365234,7779.509392200001
21.31169819831848,6278.7187814
22.31321406364441,9427.793265799999
23.314736366271973,8616.7271216
24.315491199493408,7355.5894698
25.317060708999634,9499.222535400002
26.318594932556152,7426.0225884
27.32015371322632,7525.585259400001
28.321682453155518,9391.9632872
29.32321834564209,7378.091996599999
30.3247811794281,7566.291135
31.32635807991028,10127.269526400001
32.32787775993347,6659.531580000001
33.329397439956665,8930.3049706
34.33092260360718,8843.1260294
35.332446336746216,6551.8843572000005
36.33398771286011,9905.9772032
37.335469007492065,8141.5840662
38.33698558807373,7837.4644088000005
39.33850836753845,10217.688579800002
40.34003400802612,6351.091773
41.341559410095215,11031.837549200001
42.343071699142456,7319.7490054
43.34463405609131,1847.9439914
44.346163511276245,1320.424365
