Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005829334259033,1095.0,0.009,0.0,0.0,0.0,68.839
1.0790715217590332,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,84.091
1.6418452262878418,1410.0,1.0,0.0,0.0,3.2161536e-06,143.935
2.2135190963745117,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,224.708
2.7792341709136963,1320.0,0.796,0.0,0.0,7.044699340799999e-07,222.061
3.3481171131134033,1380.0,1.0,0.0,0.0,3.17634048e-06,154.778
3.917381763458252,1380.0,1.0,0.0,0.0,3.1477248e-06,251.13
4.484764814376831,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,226.537
5.053530693054199,1320.0,1.0,0.0,0.0,1.5236812800000002e-06,219.511
5.6273417472839355,1380.0,0.009,0.0,0.0,0.0,122.994
6.189347505569458,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,90.025
6.757008075714111,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,219.905
7.322488307952881,1410.0,0.0,0.0,0.0,0.0,69.907
7.888308525085449,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,115.613
8.45408034324646,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,229.701
9.02168607711792,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,223.918
9.5855712890625,1320.0,1.0,0.0,0.0,1.3776998399999998e-06,224.804
10.149720191955566,1395.0,0.009,0.0,0.0,0.0,199.456
10.71479082107544,1410.0,1.0,0.0,0.0,3.2161536e-06,82.224
11.284454107284546,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,220.405
11.852811098098755,1320.0,1.0,0.0,0.0,1.70615808e-06,224.516
12.421319961547852,1365.0,0.009,0.0,0.0,0.0,179.049
12.987422227859497,1410.0,1.0,0.0,0.0,3.2161536e-06,121.617
13.553959846496582,1335.0,1.0,0.0,0.0,3.0450816e-06,236.221
14.124430179595947,1410.0,0.0,0.0,0.0,0.0,70.85
14.689606666564941,1410.0,1.0,0.0,0.0,3.2161536e-06,163.809
15.255136489868164,1410.0,1.0,0.0,0.0,3.2161536e-06,257.825
15.824608087539673,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,223.823
16.39204740524292,1320.0,0.519,0.0,0.0,2.6517528576e-07,224.312
16.960206985473633,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,129.17
17.52527165412903,1335.0,1.0,0.0,0.0,3.0450816e-06,92.374
18.09119701385498,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,223.823
18.65938973426819,1320.0,1.0,0.0,0.0,1.4598144000000001e-06,224.408
19.22551202774048,1395.0,0.009,0.0,0.0,0.0,206.321
19.791706562042236,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,81.824
20.3610200881958,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,223.727
20.926507711410522,1410.0,0.009,0.0,0.0,0.0,70.599
21.487667083740234,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,81.338
22.05196213722229,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,253.264
22.615261554718018,1320.0,1.0,0.0,0.0,2.7553996799999996e-06,223.823
23.17984914779663,1335.0,0.074,0.0,0.0,5.462691839999999e-09,185.745
23.74167561531067,1380.0,1.0,0.0,0.0,3.1477248e-06,132.574
24.303938150405884,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,250.926
24.869603633880615,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,224.803
25.43467617034912,1320.0,0.917,0.0,0.0,1.0039873536e-06,224.301
26.003477573394775,1395.0,0.009,0.0,0.0,0.0,152.706
26.567643642425537,1395.0,1.0,0.0,0.0,3.1819392000000003e-06,82.818
27.137446880340576,1320.0,1.0,0.0,0.0,3.0108672000000003e-06,223.638
27.702656984329224,1410.0,0.0,0.0,0.0,0.0,70.793
