Time (s),IPS
5.269050598144531e-05,8520457791
1.1948347091674805,8975640448
2.3748819828033447,9003354949
3.554795026779175,8944245892
4.734845876693726,8893995448
5.918861150741577,8658872102
7.098756313323975,8753065015
8.270813941955566,8993896866
9.4508216381073,8975996986
10.626803159713745,8976941079
11.806855201721191,8975359979
12.982754945755005,8536602878
14.15883207321167,8898731552
15.326791286468506,8977186621
16.50278878211975,8985841575
17.678808212280273,9028884099
18.84411072731018,8995332684
20.017848253250122,8309020244
21.23880672454834,8884405627
22.411524057388306,8963424241
23.58818769454956,8978911030
24.77079939842224,8989978285
25.950804710388184,8988160561
27.13088035583496,6772308076
