Time (s),IPS,Memory Throughput (MB/s)
0.0004429817199707031,6529051468,884.0997412
1.2258450984954834,7880263173,1168.170549
2.4260149002075195,7833547503,1171.7252352
3.6139304637908936,7809408370,1169.6595326000001
4.797085285186768,7767054617,1186.1641818
5.962887763977051,7604819990,1208.1529044000001
7.132995367050171,7670649175,1580.7343500000002
8.298811435699463,7617337227,1509.9237426000002
9.48098373413086,7651200292,1560.758901
10.656984567642212,7605692419,1571.9682212
11.841848134994507,7537855166,1539.3573832
13.020953178405762,7649164786,1556.2500069999999
14.201194286346436,7424876442,1524.3102602000001
15.389892339706421,7015506069,1505.9076812000003
16.573862075805664,7193676796,933.7290325999999
17.781928062438965,7209155417,318.2230584
18.96094799041748,7368961581,237.5767706
20.156904697418213,7253818588,233.5607092
21.34385895729065,7194421242,234.52540280000005
22.541653156280518,7297702782,229.82776439999998
23.733165740966797,7201234449,228.10809320000004
24.913843870162964,7205495366,228.59043999999997
26.092949867248535,7179629092,235.23843720000005
27.27793788909912,7297112657,235.79418460000002
28.459513902664185,7112928711,239.915104
29.638824224472046,7177756388,211.30984160000003
30.833902835845947,3738932220,217.94735300000005
