Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005786418914795,1410.0,1.0,0.0,0.0,0.0,162.06
1.106492280960083,1410.0,1.0,0.0,0.0,0.0,163.562
1.7093946933746338,1410.0,1.0,0.0,0.0,0.0,164.597
2.3138766288757324,1410.0,1.0,0.0,0.0,0.0,174.836
2.915066719055176,1410.0,1.0,0.0,0.0,0.0,181.297
3.5154457092285156,1410.0,0.274,0.0,0.0,0.0,187.406
4.105364799499512,1410.0,0.807,0.0,0.0,0.0,168.301
4.6996753215789795,1410.0,1.0,0.0,0.0,0.0,175.942
5.30206036567688,1410.0,1.0,0.0,0.0,0.0,183.044
5.905149459838867,1410.0,1.0,0.0,0.0,0.0,188.186
6.510454416275024,1410.0,1.0,0.0,0.0,0.0,188.09
7.11274266242981,1410.0,1.0,0.0,0.0,0.0,188.281
7.714466094970703,1410.0,1.0,0.0,0.0,0.0,188.281
8.32149863243103,1410.0,1.0,0.0,0.0,0.0,188.474
8.924439191818237,1410.0,1.0,0.0,0.0,0.0,187.598
9.529236078262329,1410.0,1.0,0.0,0.0,0.0,187.501
10.130597829818726,1410.0,1.0,0.0,0.0,0.0,187.31
10.734386444091797,1410.0,1.0,0.0,0.0,0.0,185.75
11.340888500213623,1410.0,1.0,0.0,0.0,0.0,185.27
11.946813821792603,1410.0,1.0,0.0,0.0,0.0,182.687
12.554756879806519,1410.0,1.0,0.0,0.0,0.0,179.726
13.160668134689331,1410.0,1.0,0.0,0.0,0.0,170.729
13.762959241867065,1410.0,1.0,0.0,0.0,0.0,167.957
14.367133140563965,1410.0,1.0,0.0,0.0,0.0,164.879
14.966506242752075,1410.0,1.0,0.0,0.0,0.0,167.215
15.567330121994019,1410.0,1.0,0.0,0.0,0.0,163.614
16.170406103134155,1410.0,0.009,0.0,0.0,0.0,167.163
16.76643180847168,1410.0,1.0,0.0,0.0,0.0,169.075
17.35334849357605,1410.0,1.0,0.0,0.0,0.0,168.979
17.93769598007202,1410.0,1.0,0.0,0.0,0.0,168.582
18.525600910186768,1410.0,1.0,0.0,0.0,0.0,168.282
19.1138334274292,1410.0,0.476,0.0,0.0,0.0,167.66
19.701436519622803,1410.0,1.0,0.0,0.0,0.0,166.685
20.29005765914917,1410.0,1.0,0.0,0.0,0.0,167.179
20.87336254119873,1410.0,1.0,0.0,0.0,0.0,165.956
21.462578296661377,1410.0,1.0,0.0,0.0,0.0,165.462
22.054585695266724,1410.0,1.0,0.0,0.0,0.0,163.995
22.64261031150818,1410.0,1.0,0.0,0.0,0.0,164.504
23.22819757461548,1410.0,1.0,0.0,0.0,0.0,162.795
23.81473159790039,1410.0,1.0,0.0,0.0,0.0,168.098
24.400823831558228,1410.0,1.0,0.0,0.0,0.0,168.39
24.990731477737427,1410.0,0.285,0.0,0.0,0.0,167.948
25.57862401008606,1410.0,1.0,0.0,0.0,0.0,167.949
26.17056703567505,1410.0,1.0,0.0,0.0,0.0,166.974
26.753763914108276,1410.0,1.0,0.0,0.0,0.0,167.219
27.341054677963257,1410.0,1.0,0.0,0.0,0.0,166.204
27.930951356887817,1410.0,0.798,0.0,0.0,0.0,164.584
28.520998001098633,1410.0,1.0,0.0,0.0,0.0,164.297
29.112329244613647,1410.0,1.0,0.0,0.0,0.0,168.141
29.69726872444153,1410.0,1.0,0.0,0.0,0.0,168.282
30.28745985031128,1410.0,1.0,0.0,0.0,0.0,167.948
30.87894630432129,1410.0,1.0,0.0,0.0,0.0,167.563
31.468244791030884,1410.0,1.0,0.0,0.0,0.0,166.546
32.057239055633545,1410.0,1.0,0.0,0.0,0.0,165.955
32.64160966873169,1410.0,1.0,0.0,0.0,0.0,165.956
33.22240900993347,1410.0,1.0,0.0,0.0,0.0,164.488
33.808348655700684,1410.0,0.0,0.0,0.0,0.0,75.387
