Time (s),Memory Throughput (MB/s)
1.0010807514190674,131.7960202
2.1943254470825195,74.96298420000001
3.195842742919922,56.3506892
4.197349548339844,57.787243800000006
5.198842287063599,60.73375360000001
6.200347185134888,43.107123800000004
7.201840400695801,25.0191188
8.203329086303711,49.9753228
9.204825639724731,51.506249600000004
10.206332206726074,52.848432
11.20786166191101,52.8798894
12.209383726119995,53.45660840000001
13.210902452468872,55.9102856
14.212421655654907,41.1462792
15.213938474655151,30.5241638
16.21545648574829,54.35838720000001
17.216983318328857,53.603409600000006
18.21852159500122,51.0239028
19.220043420791626,53.603409600000006
20.22156572341919,55.45939620000001
21.22308588027954,51.6530508
22.224611520767212,23.802766000000005
23.226152658462524,40.496159600000006
24.227669954299927,51.6320792
25.22919464111328,51.3384768
26.23071575164795,48.444396
27.232228755950928,49.440547
28.233752727508545,51.48527800000001
29.235280513763428,40.5485886
30.236801624298096,26.424215999999998
31.238334894180298,50.5834992
32.23985314369202,50.101152400000004
33.24137830734253,51.76839460000001
34.24290442466736,49.4195754
35.244426012039185,64.37232620000002
36.245948791503906,51.27556200000001
37.24745988845825,35.4105466
38.24897599220276,29.601413400000002
39.25050377845764,50.803701000000004
40.252031326293945,54.777819199999996
41.25355243682861,49.0001434
42.25507593154907,48.266137400000005
43.25659942626953,51.89422420000001
44.25812840461731,54.316444
45.25964283943176,13.809798600000002
46.261149168014526,47.00784140000001
47.26266431808472,50.7617578
48.264182329177856,52.9637758
49.26571249961853,78.22406800000002
50.26729345321655,51.90471
51.268823862075806,47.62650360000001
52.27034878730774,42.7715782
53.271902322769165,25.8894402
54.273435831069946,46.577923600000005
55.27497911453247,49.545405
56.276517391204834,53.19446340000001
57.27805852890015,50.68835719999999
58.279577016830444,53.163005999999996
59.28109312057495,50.614956600000006
60.2826087474823,34.7499412
61.28412199020386,30.2305614
62.285640239715576,48.8952854
63.287158489227295,50.9505022
64.28868079185486,49.2727742
65.29020953178406,48.8428564
66.29173231124878,47.4797024
67.29324436187744,40.8317052
68.29475498199463,24.222198
69.29626369476318,46.399665000000006
70.2977819442749,49.5349192
71.29930138587952,49.7446352
72.30081367492676,50.5205844
73.30234742164612,51.1916756
74.30386090278625,81.2964074
