Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5005900859832764,885.0,0,0.0,0.0,0.0
1.3502051830291748,885.0,0,0.0,0.0,0.0
2.178982973098755,885.0,0,0.0,0.0,0.0
3.040447950363159,885.0,0,0.0,0.0,0.0
3.887399196624756,885.0,0,0.0,0.0,0.0
4.7439658641815186,885.0,0,0.0,0.0,0.0
5.5830137729644775,885.0,0,0.0,0.0,0.0
6.440197229385376,885.0,0,0.0,0.0,0.0
7.269584655761719,885.0,0,0.0,0.0,0.0
8.118781566619873,885.0,0,0.0,0.0,0.0
8.952857494354248,885.0,0,0.0,0.0,0.0
9.798875570297241,885.0,0,0.0,0.0,0.0
10.636122703552246,885.0,1.0,0.0,0.12845952,0.0
11.479591369628906,885.0,0,0.0,0.0,0.0
12.341450929641724,885.0,0,0.0,0.0,0.0
13.190311193466187,885.0,0,0.0,0.0,0.0
14.063802242279053,885.0,0,0.0,0.0,0.0
14.93114948272705,885.0,0,0.0,0.0,0.0
15.780674934387207,885.0,0,0.0,0.0,0.0
16.647634744644165,885.0,0,0.0,0.0,0.0
17.522050619125366,885.0,0,0.0,0.0,0.0
18.361770391464233,885.0,0,0.0,0.0,0.0
19.209547996520996,885.0,0,0.0,0.0,0.0
20.055460691452026,885.0,0,0.0,0.0,0.0
20.938366413116455,885.0,0,0.0,0.0,0.0
21.797359466552734,885.0,0,0.0,0.0,0.0
22.65599489212036,885.0,0,0.0,0.0,0.0
23.496304273605347,885.0,0,0.0,0.0,0.0
24.322926998138428,885.0,0,0.0,0.0,0.0
25.187573671340942,885.0,0,0.0,0.0,0.0
26.04267454147339,885.0,0,0.0,0.0,0.0
26.898329257965088,885.0,0,0.0,0.0,0.0
27.74687170982361,885.0,0,0.0,0.0,0.0
28.588809490203857,885.0,0,0.0,0.0,0.0
29.434959650039673,885.0,0,0.0,0.0,0.0
30.259889602661133,1410.0,0,0.0,0.0,0.0
