Time (s),IPS,Memory Throughput (MB/s)
0.00013685226440429688,3597869627,319.61766980000004
1.2236080169677734,3638734347,333.867872
2.4276204109191895,3810905405,326.4019824
3.6474921703338623,3653837380,315.30800600000003
4.847551345825195,3832806372,314.731287
6.037424087524414,2483168334,347.25823859999997
7.255601167678833,7116762608,2758.1743462000004
8.455509662628174,7053989893,1843.8125862000002
9.659544706344604,4448233653,1102.1519522000003
10.855905055999756,3847405294,2727.1888072
12.053436994552612,3876375603,6576.064612
13.24880313873291,4057708214,8789.879137
14.459584712982178,4164000754,8893.908758800002
15.653406858444214,4184151821,8885.341860200002
16.856897592544556,3897613695,8174.72968
18.069549560546875,3519349663,8143.408595399999
19.26148772239685,3911477815,7261.007553799999
20.463500261306763,4157484003,8148.525665800001
21.675623178482056,4190200271,8803.2904752
22.87954306602478,4110076767,8561.099952600001
24.083499908447266,3858057095,7547.091635200001
25.277445793151855,3478115544,7276.547509400001
26.47549319267273,3905073482,8239.961841800001
27.67552399635315,4158843407,8819.260348599999
28.883554935455322,4245126947,8605.245170600003
30.086151361465454,3963259672,6940.739764400001
31.281399726867676,4610970083,7242.4476878000005
32.483497858047485,4986046416,8162.702467400001
