Time (s),IPS
6.842613220214844e-05,4345655257
1.1950922012329102,4593237357
2.3629679679870605,4852963613
3.5534136295318604,3621834949
4.7470903396606445,6598426541
5.907792806625366,4659829095
7.091738939285278,4620934249
8.251612424850464,4291351946
9.43565559387207,7571196504
10.615690231323242,4614023082
11.793472290039062,4671362322
12.985530853271484,4554789075
14.155553340911865,6433951313
15.339452028274536,5247454726
16.516727924346924,4707623798
17.683330297470093,4705511844
18.84758710861206,6064190727
20.031718254089355,6099164518
21.219599723815918,4566474755
22.39146614074707,4867105215
23.572225093841553,6079217569
24.723398208618164,6456414067
25.92162275314331,4627616139
27.08762526512146,4701670112
28.25155258178711,5814058121
29.43940234184265,6240447691
30.60742449760437,4760768072
31.791316747665405,4737959815
32.959502935409546,5315041860
34.138389348983765,6278312089
35.303478956222534,4576986301
36.471644163131714,4900748668
37.66571259498596,5170427640
38.82522773742676,6636922300
39.98767852783203,4599852918
41.14763116836548,4684900602
42.31147575378418,5251011556
43.50816798210144,6542513972
44.67172622680664,4668204494
45.84420084953308,4672236483
47.01387619972229,4735251989
48.1915123462677,3707493768
