Time (s),IPS
7.224082946777344e-05,4758612213
1.1893839836120605,6202205613
2.36552095413208,6240968953
3.5495452880859375,6231476058
4.729051828384399,6175559039
5.885970830917358,6363290463
7.0902440547943115,6358678130
8.257899522781372,6640780137
9.43315577507019,6236940297
10.6120023727417,6235418890
11.781936168670654,6280903719
12.97394585609436,6244607425
14.158012628555298,6335282052
15.341269493103027,6260873445
16.51806330680847,6746684178
17.731334924697876,6244181456
18.890007257461548,6213926704
20.065972089767456,6287701726
21.259024381637573,6220523202
22.425920248031616,6364601140
23.60184907913208,6222432189
24.76982593536377,6756229025
25.933874130249023,6422883250
27.14354658126831,6212229315
28.301897525787354,6339278581
29.509872436523438,6240471909
30.6900315284729,6272096153
31.88347315788269,6253394056
33.041935443878174,6698092421
34.22196102142334,6470241357
35.41095757484436,6269697925
36.57386016845703,6331490007
37.761876344680786,6245459311
38.933879375457764,6218549405
40.10981369018555,6330437647
41.30000400543213,6586801960
42.473989963531494,6581995442
