Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005819797515869,1260.0,0.0,0.0,0.0,0.0,49.583
1.0668892860412598,990.0,0.0,0.0,0.0,0.0,42.108
1.6478734016418457,825.0,0.0,0.0,0.0,0.0,39.159
2.2417938709259033,765.0,0.0,0.0,0.0,0.0,37.88
2.8390040397644043,765.0,0.0,0.0,0.0,0.0,37.88
3.436161518096924,765.0,0.0,0.0,0.0,0.0,37.782
4.030818223953247,765.0,0.0,0.0,0.0,0.0,37.782
4.627848386764526,765.0,0.0,0.0,0.0,0.0,37.783
5.224133729934692,765.0,0.0,0.0,0.0,0.0,37.782
5.821821928024292,765.0,0.0,0.0,0.0,0.0,37.88
6.417160272598267,765.0,0.0,0.0,0.0,0.0,37.685
7.013821363449097,765.0,0.0,0.0,0.0,0.0,37.685
7.606834411621094,765.0,0.0,0.0,0.0,0.0,37.685
8.203940868377686,765.0,0.0,0.0,0.0,0.0,37.685
8.800980567932129,1395.0,0.0,0.0,0.0,0.0,58.331
9.364277601242065,1410.0,0.0,0.0,0.0,0.0,60.7
9.929938554763794,1410.0,0.0,0.0,0.0,0.0,62.858
10.496734142303467,1395.0,0.0,0.0,0.0,0.0,59.88
11.059126615524292,1410.0,0.0,0.0,0.0,0.0,60.895
11.621951341629028,1410.0,0.0,0.0,0.0,0.0,60.877
12.192461013793945,1410.0,0.0,0.0,0.0,0.0,61.765
12.768160581588745,1410.0,0.0,0.0,0.0,0.0,60.877
13.331440448760986,1410.0,0.0,0.0,0.0,0.0,60.974
13.89721965789795,1410.0,0.0,0.0,0.0,0.0,61.266
14.472883462905884,1410.0,0.0,0.0,0.0,0.0,62.554
15.043200492858887,1410.0,0.0,0.0,0.0,0.0,64.419
15.602863073348999,1410.0,0.0,0.0,0.0,0.0,60.78
16.1633722782135,1410.0,0.0,0.0,0.0,0.0,60.974
16.73738169670105,1410.0,0.0,0.0,0.0,0.0,209.894
17.30103325843811,1410.0,0.0,0.0,0.0,0.0,64.418
17.862273693084717,1410.0,0.0,0.0,0.0,0.0,61.169
18.427614450454712,1410.0,0.0,0.0,0.0,0.0,63.246
18.9946072101593,1410.0,0.0,0.0,0.0,0.0,207.844
19.554564714431763,1410.0,0.0,0.0,0.0,0.0,60.008
20.116223335266113,1410.0,0.0,0.0,0.0,0.0,61.461
20.680643558502197,1410.0,0.0,0.0,0.0,0.0,61.266
21.245866775512695,1410.0,0.0,0.0,0.0,0.0,62.258
21.80718469619751,1410.0,0.0,0.0,0.0,0.0,60.282
22.37146019935608,1410.0,0.0,0.0,0.0,0.0,61.187
22.933660984039307,1410.0,0.0,0.0,0.0,0.0,61.169
23.499234914779663,1410.0,0.0,0.0,0.0,0.0,61.169
24.065531969070435,1410.0,0.0,0.0,0.0,0.0,62.955
24.639490842819214,1395.0,0.0,0.0,0.0,0.0,63.039
25.213184595108032,1410.0,0.0,0.0,0.0,0.0,62.937
25.779860258102417,1395.0,0.0,0.0,0.0,0.0,61.375
26.34256935119629,1410.0,0.0,0.0,0.0,0.0,63.436
26.906457901000977,1410.0,0.0,0.0,0.0,0.0,60.476
27.467966556549072,1410.0,0.0,0.0,0.0,0.0,61.169
28.03070044517517,1410.0,0.0,0.0,0.0,0.0,61.187
28.59142279624939,1410.0,0.0,0.0,0.0,0.0,63.144
