Time (s),Package Power (W),DRAM Power (W)
0.0,161.59236,17.136336
0.5009801387786865,161.711866,17.992372000000003
1.0019304752349854,161.326004,18.019974
1.50295090675354,161.606642,18.101706
2.003976106643675,161.84785,18.054428
2.504867792129515,161.429398,18.032212
3.005837202072144,161.700268,18.110792
3.5067834854125977,161.36458,18.081632
4.007743835449219,161.584302,18.144546
4.508727788925171,161.645704,18.03604
5.009652137756348,161.612256,17.944084
5.510692834854128,161.61665399999998,16.777704
6.011628866195679,161.48506,17.130706
6.512707710266113,161.544508,19.182162
7.013769626617432,161.669142,18.083068
7.514692544937134,161.359206,18.30648
8.015730142593384,161.97638999999998,18.25333
8.516692876815796,161.464188,18.113578
9.017673254013062,161.462478,18.118842
9.51862978935242,161.528638,18.31566
10.019549131393433,161.688794,18.175574
10.520479917526242,161.542556,18.044636
11.021344423294067,161.422194,18.155562
11.52236294746399,161.537794,17.982577999999997
12.02328443527222,161.56025599999998,16.767668
12.524125576019289,161.523146,17.197936
13.02508783340454,161.52815199999998,18.919276
13.526114702224731,161.721022,18.25247
14.02707552909851,161.534496,18.209142
14.528034210205078,161.583084,18.01321
15.028964042663574,161.65242,18.058194
15.529914140701294,161.54951,17.973674
16.030869960784912,161.42463800000002,18.092556
16.53185224533081,161.793408,18.347272
17.032810926437378,161.632764,18.267924
17.53380298614502,161.408646,18.22227
18.03475379943848,161.53913799999998,17.89641
18.535694122314457,161.696118,16.750743999999997
19.036633014678955,161.575758,17.052372
19.53760433197022,161.52900599999998,17.145884000000002
20.038562297821045,161.38191,16.690984
20.539433717727658,161.662064,17.236552
21.04033350944519,161.63532600000002,16.683639999999997
