Time (s),IPS,Memory Throughput (MB/s)
0.0,9956133032,5703.069333
1.17551636695862,10179504753,3277.3682474
2.4132418632507306,10240201505,6299.480665400001
3.6396188735961914,10671134766,6282.6928996000015
4.865339279174803,6705424690,6114.6789262
6.059684991836548,11210943286,6458.183248400001
7.271542072296143,10259217502,3733.0916012
8.47173023223877,10139368530,6098.121848000001
9.68327617645264,10416800741,6792.648811
10.92746472358704,7961407233,6511.241396400001
12.141585588455204,10126090089,6541.1573838
13.347858190536499,9163113112,6127.157028200001
14.575764417648315,10323698393,5152.617262
15.792892932891842,10718055671,3441.9533642
17.022866010665894,8833890981,8010.0082478
18.233382463455204,3988718715,6673.718867400001
19.406409263610843,1792231942,6258.3553578
