Time (s),IPS
4.6253204345703125e-05,5301293773
1.1924893856048584,5225835336
2.3402533531188965,5199384947
3.4961330890655518,5383982234
4.684236526489258,5161292282
5.832136631011963,5310550465
6.984233140945435,5242211162
8.14023470878601,5177887370
9.295048475265503,5245243161
10.460094928741455,5180572685
11.630405187606812,5295976194
12.810263395309448,5207796094
13.968077421188354,5215723504
15.146299123764038,5253515612
16.301950931549072,5194867734
17.460728406906128,5300339910
18.60580539703369,5185432952
19.75062656402588,5195253937
20.902703523635864,5252579668
22.085132837295532,5217371735
23.240929126739502,5317848319
24.388224363327026,5196597264
25.54090142250061,5215570873
26.696826934814453,5245664479
27.86479139328003,5167152054
29.0208637714386,5393834877
30.192813634872437,5193915565
31.344874620437622,5214536048
32.50462985038757,4424758399
33.66510367393494,2282476344
34.824739933013916,5417442721
35.990838050842285,7429203048
37.156731605529785,2019060175
