Time (s),Package Power (W),DRAM Power (W)
0.5008184909820557,116.69709,16.742606000000002
1.0017383098602295,116.56513000000001,16.663812
1.5026373863220215,116.446358,16.684252
2.0035481452941895,116.6778,16.509464
2.504403829574585,116.7237,16.526968
3.005171060562134,116.482002,16.549765999999998
3.5061535835266113,116.723458,16.68211
4.00708794593811,116.49103400000001,16.639606
4.508124113082886,116.57953599999999,16.557814
5.0089826583862305,116.735296,16.672562
5.509766340255737,116.426826,16.562374
6.010727167129517,116.706366,16.666352
6.5115227699279785,116.526802,16.662556000000002
7.012491703033447,116.67829,16.636546
7.513510227203369,116.715034,16.704418
8.014432668685913,116.550726,16.612036
8.515393257141113,116.65302199999999,16.721308
9.01633334159851,116.532906,16.7039
9.517402410507202,116.642278,16.699766
10.018298625946045,116.614936,16.737862
10.519206762313843,116.62372400000001,16.674032
11.020100355148315,116.427804,16.759404
11.521009922027588,116.726752,16.742302000000002
12.021896362304688,116.69245000000001,16.656744
12.522747278213501,116.62934,16.7587
13.023627281188965,116.478094,16.57183
13.52448582649231,116.58954800000001,16.68318
14.025352716445923,116.639714,16.743158
14.526228427886963,116.62165,16.775286
15.027085304260254,116.499826,16.718494
15.527994871139526,116.733342,16.750716
16.028849601745605,116.60334,16.768706
16.529727697372437,116.602362,16.834408
17.030596017837524,116.593696,16.738322
17.531452894210815,116.625432,16.764546
18.03232979774475,116.424996,16.658734
18.533187866210938,116.759222,16.717788
19.034059286117554,116.628974,16.662984
19.534944772720337,116.551704,16.654387999999997
20.035812854766846,116.466988,16.724704
20.536705493927002,116.629462,16.713292000000003
21.037571907043457,116.643378,16.784224000000002
21.53846049308777,116.567938,16.757172
22.03926372528076,116.708808,16.70044
22.540149688720703,116.573678,16.701264000000002
23.041021823883057,116.57233199999999,16.662926
23.541874647140503,116.553778,16.738872
24.04274559020996,116.629708,16.667484
24.54358720779419,116.67987600000001,16.668186
25.044458389282227,116.61591200000001,16.660048
25.545403003692627,116.559394,16.592392
26.046260595321655,116.643622,16.649
26.54715347290039,116.435006,16.64279
27.048038005828857,116.74103199999999,16.659772
27.548917293548584,116.474434,16.635046000000003
28.0497887134552,116.640206,16.64524
28.550644874572754,116.488348,16.64799
29.051517009735107,116.638616,16.719900000000003
29.552369356155396,116.69062,16.726174
30.053231954574585,116.573188,16.744198
30.554077625274658,116.55024,16.738384
31.05495309829712,116.626898,16.762834
31.555859327316284,116.561226,16.64753
32.056724071502686,116.70722,16.757967999999998
32.55762553215027,116.618964,16.663016
33.05847501754761,116.443062,16.628284
33.559349060058594,116.549018,16.668586
34.06021809577942,116.837468,16.691872
34.56107544898987,116.437692,16.737098
35.061941385269165,116.714668,16.748574
35.56279492378235,116.501166,16.689638
36.063679456710815,116.66608199999999,16.742178
36.564547061920166,116.589788,16.744197999999997
37.0653932094574,116.646432,16.778776
37.56626605987549,116.372138,16.657505999999998
38.06711506843567,116.861638,16.705306
38.56802248954773,116.52131,16.647593999999998
39.06890153884888,116.571846,16.668523999999998
39.56977081298828,116.67291800000001,16.689116
40.07064700126648,116.459906,16.633702
40.57150053977966,116.556342,16.761302
41.07236838340759,116.707344,16.810752
41.57322883605957,116.59259599999999,16.753318
42.073936462402344,116.56622999999999,16.768554
42.57481551170349,116.594918,16.735754
43.075679779052734,116.590398,16.720696
43.57655119895935,116.595528,16.633212
44.07740926742554,116.596258,16.648816
44.57827186584473,116.55976,16.585658000000002
45.079153060913086,116.61310599999999,16.618494000000002
45.58002805709839,116.657782,16.728562
46.08090424537659,116.599676,16.652796
46.58176302909851,116.55609799999999,16.651724
47.0826461315155,116.594308,16.707812
47.58352255821228,116.41156799999999,17.349344000000002
48.08438587188721,116.832706,17.410116000000002
48.585284948349,116.63483400000001,17.405984
49.08615303039551,116.607612,17.433064
49.5870418548584,116.55329,17.350076
50.087928771972656,116.59259800000001,17.23695
50.58878135681152,116.669378,16.680702
51.089667320251465,116.474678,16.622198
51.590521574020386,116.689888,16.76274
52.09140658378601,116.604924,16.73814
