CPU Power Cap,GPU Power Cap,IPS,FLOPS
120,110,0.6010111763297591,0.0
120,130,0.6009348115947173,0.0
120,150,0.6108848027468637,0.4056978002163721
120,170,0.5871879627149766,0.0
120,190,0.61321126080172,0.453640200904592
120,210,0.6097448106860979,0.0
120,230,0.5852402528559498,0.37243275300987577
120,250,0.6104476671847232,0.0
140,110,0.7285446513131157,0.411402925531915
140,130,0.7282895833545302,0.4392150022996525
140,150,0.7253583641574636,0.0
140,170,0.7238715186527004,0.0
140,190,0.7101322031445257,0.0
140,210,0.7244161278466118,0.0
140,230,0.7300013105580037,0.0
140,250,0.7267539438475108,0.0
160,110,0.8626191055181612,0.0
160,130,0.856567391888689,0.0
160,150,0.8548816876949775,0.0
160,170,0.8666429534606972,0.018555844624182166
160,190,0.8592669962524445,0.0
160,210,0.8696197611275871,0.0
160,230,0.8474167884968508,0.0
160,250,0.864859138182746,0.573026670848041
180,110,0.9652418117424973,0.5477682004614204
180,130,0.9559835777527538,0.0
180,150,0.9536165724051826,0.0
180,170,0.953261232244664,0.7115637883646357
180,190,0.9575470853343929,0.5431526008518436
180,210,0.9649000073993866,0.708076950693811
180,230,0.9558050003204717,0.0
180,250,0.9537456250397953,0.0
200,110,0.9608510660562416,0.0
200,130,0.9587485328795543,0.0
200,150,0.9544675614251469,0.0
200,170,0.9569330758020484,0.0
200,190,0.9555268660032271,0.5226116892399766
200,210,0.9554502557938308,0.0
200,230,0.9572266368239316,0.0
200,250,0.9541845022674723,0.0
300,110,1.0,0.0
300,130,0.961383997081025,0.5450715592264478
300,150,0.9583287447973737,0.0
300,170,0.9607730843009276,0.0
300,190,0.9564802088447906,0.0
300,210,0.991806654033518,0.0
300,230,0.9567661507029823,0.5873299339598724
300,250,0.991629987783631,1.0
540,110,0.9632570001610755,0.7278662522430146
540,130,0.9947649771593429,0.0
540,150,0.9609205659775801,0.0
540,170,0.9594878276256921,0.0
540,190,0.9744211202361596,0.0
540,210,0.9564593911717897,0.0
540,230,0.9588400353031433,0.0
540,250,0.9908385104944345,0.0
