Time (s),IPS,Memory Throughput (MB/s)
0.00041556358337402344,5143353787,173.6867912
1.2323284149169922,6077834083,71.6389856
2.4284651279449463,6243266750,54.033327400000005
3.6244213581085205,6124359796,60.849097400000005
4.824350595474243,6160266300,54.6415038
6.0324084758758545,6380571007,47.6789326
7.2323713302612305,6146855747,201.70484880000004
8.440354108810425,6145527106,59.24477
9.640384197235107,6236921925,51.642565000000005
10.830238103866577,6093459225,45.4454572
12.03635549545288,6374966244,46.35772180000001
13.24032473564148,5990974581,49.818035800000004
14.44439959526062,6094954793,129.1011696
15.650341272354126,6107140404,98.51409100000001
16.856321573257446,6075512505,50.2479536
18.064182996749878,6149801098,54.7253902
19.27630591392517,6529694513,52.103940200000004
20.48437786102295,6111333697,48.066907199999996
21.68843698501587,6092593961,20.090792800000006
22.89630126953125,6070811758,190.998847
24.10433006286621,6091872486,63.43908999999999
25.304498195648193,6532332164,48.3290522
26.50280451774597,6148944946,46.8924976
27.700360774993896,6187717000,36.3437828
28.920326471328735,6120201273,28.4899186
30.128397226333618,6313513452,168.3600048
31.32648777961731,6700055293,77.19645960000001
32.52831768989563,6075204177,48.811399
33.728384494781494,6100204971,47.60553200000001
34.92829084396362,6295113736,42.436032600000004
36.13634371757507,6159554985,33.4077588
37.35241436958313,6208352019,139.6079412
38.56014943122864,6179515112,106.37844100000001
39.764408111572266,6177963868,51.611107600000004
40.953810930252075,6099489626,51.01341700000001
42.146307706832886,6225298182,38.8394032
43.34821820259094,6162277401,29.685299800000003
44.56033945083618,6481704756,44.1766754
45.76835608482361,6098227004,178.7933758
46.96431112289429,6356299876,73.8514894
48.1722948551178,6216842281,43.170038600000005
49.380324602127075,6170694841,35.8509502
50.57234239578247,6685696537,26.088670399999998
51.76828622817993,6083093792,42.6562344
52.960387229919434,6299462900,135.38216380000003
54.16427230834961,6119232339,101.28234220000002
55.36034393310547,6281659649,54.6624754
56.5523476600647,6435377372,37.1931326
57.76026892662048,5912244563,26.130613600000004
58.96053075790405,6215721662,39.133005600000004
60.14838457107544,6337429143,121.29973440000002
61.34831357002258,6135446139,101.92197600000002
62.54839324951172,6224574178,59.9053754
63.74951434135437,6419366662,37.056817200000005
64.95633721351624,6166869318,25.228834800000005
66.15437316894531,6201966217,37.4238202
67.35022735595703,6215533248,43.26441080000001
68.56020164489746,6136706479,158.89132740000002
69.77240037918091,6466140711,84.3687468
70.96431756019592,6229448567,38.0949114
72.17229866981506,6239845420,28.961779600000007
73.36217069625854,6143515288,41.607654399999994
74.57634019851685,6165579942,47.9935066
75.78431749343872,6697502651,125.61988400000001
76.98825168609619,6074603305,106.15823920000001
78.18830370903015,6285246596,56.65477740000001
79.3883011341095,6226627523,27.839799000000003
80.60029983520508,6247731629,41.513282200000006
81.80033111572266,6184728033,44.95262460000001
82.99019598960876,6221914143,127.140325
84.1901786327362,6184169580,106.98661740000001
85.38832187652588,6237076203,49.880950600000006
86.58615398406982,6116696377,27.263080000000002
87.78431439399719,6214977378,41.0623928
89.00429272651672,4893721021,45.560801
