Time (s),IPS
6.67572021484375e-05,4312435414
1.1913444995880127,4147137010
2.3551971912384033,4272150874
3.5354208946228027,4225650428
4.6992573738098145,4330658703
5.890793800354004,4419995535
7.077134847640991,4160148401
8.233082056045532,4303781695
9.426397800445557,4160087002
10.60110354423523,4253572192
11.778284549713135,4212403824
12.961089134216309,4132528639
14.125097274780273,4237571356
15.30110788345337,4146415610
16.4689621925354,4310771314
17.63688898086548,4179214937
18.812953233718872,4223744744
20.00454354286194,4214552675
21.169004917144775,4183900869
22.33292269706726,4308839512
23.535071849822998,2617276881
24.697079181671143,2405943963
25.89014959335327,2091552136
27.061020374298096,4088498180
28.2162663936615,574434013
