Time (s),IPS,Memory Throughput (MB/s)
0.0006623268127441406,6166092272,1080.5931474000004
1.2476117610931396,4228456299,3841.0848554000004
2.4258980751037598,4891478474,2912.5987228
3.6113760471343994,4817916111,2760.0513044
4.786736488342285,4819154546,2736.8881722000006
5.951947212219238,4873255688,2747.6256314000007
7.146036386489868,4825883543,2738.5449286000003
8.30988073348999,5260627495,2709.9920951999998
9.527482509613037,5804146975,2723.3824618000003
10.75555968284607,4423068475,2676.8989104
