Time (s),IPS
6.794929504394531e-05,3488716272
1.177809476852417,3928113168
2.349632740020752,3924654804
3.5134284496307373,3873011564
4.681683778762817,3924426530
5.8458945751190186,3919309688
7.009774684906006,3942391282
8.173890829086304,3969295160
9.349843740463257,3936881010
10.517817497253418,3936430952
11.695897102355957,3944408185
12.857911825180054,3928623508
14.021543025970459,3942022720
15.181874752044678,3936462036
16.353849411010742,3923878006
17.521771907806396,3936408864
18.693837881088257,3939039621
19.861878633499146,3942704694
21.02184295654297,3925845319
22.18191695213318,3929818862
23.3498375415802,3937456745
24.521827459335327,3964349402
25.701813220977783,3919612421
26.869759559631348,3938415362
28.04181957244873,3987080414
29.209825038909912,3954929046
30.38569450378418,3939991942
31.553843021392822,3944657999
32.72582983970642,3953585397
33.89793109893799,3928742203
35.071913719177246,3933640304
36.23792362213135,3924266257
37.401652812957764,3936481043
38.569889068603516,4005328270
39.73389983177185,3314042968
40.9017972946167,1628735001
42.06983947753906,2631741598
43.241819620132446,5688850190
44.41585397720337,3242383861
