Time (s),Memory Throughput (MB/s)
1.0010833740234375,1686.8821034000002
2.197355270385742,1631.1710480000002
3.1988894939422607,1598.4972952
4.200409173965454,1671.5308922000002
5.201911926269531,1635.2709958000003
6.2075865268707275,1927.5941282000003
7.211570501327515,2144.3565858
8.215569972991943,2245.0097800000003
9.219629287719727,2102.7908746
10.227567195892334,2166.313851
11.235633611679077,2163.3463696
12.239606142044067,2160.8717208000003
13.24358868598938,2160.2425728
14.255614042282104,1128.9746286000002
15.259585618972778,317.3737086000001
16.263580799102783,344.24881400000004
17.275593996047974,337.0555552
18.279582977294922,343.4309216
19.283590078353882,341.69027880000004
20.287583589553833,343.0744044
21.291582345962524,344.2802714
22.295597553253174,331.141564
23.299588203430176,314.54254260000005
24.30357265472412,343.147805
25.307576894760132,345.72731180000005
26.311582803726196,343.7140382
27.31957507133484,346.1782012
28.331573486328125,329.7993816
29.33556365966797,404.1961326
