Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005834102630615,1410.0,0.0,0.0,0.0,0.0,57.541
1.0632786750793457,810.0,0.0,0.0,0.0,0.0,37.491
1.659348487854004,765.0,0.0,0.0,0.0,0.0,36.589
2.2597765922546387,765.0,0.0,0.0,0.0,0.0,36.589
2.857358455657959,765.0,0.0,0.0,0.0,0.0,36.686
3.4540677070617676,765.0,0.0,0.0,0.0,0.0,36.686
4.049662113189697,765.0,0.0,0.0,0.0,0.0,36.589
4.647055387496948,765.0,0.0,0.0,0.0,0.0,36.492
5.2411699295043945,765.0,0.0,0.0,0.0,0.0,36.784
5.835326433181763,765.0,0.0,0.0,0.0,0.0,36.686
6.432679891586304,765.0,0.0,0.0,0.0,0.0,36.784
7.030587673187256,765.0,0.0,0.0,0.0,0.0,36.589
7.624854803085327,765.0,0.0,0.0,0.0,0.0,36.492
8.223451137542725,765.0,0.0,0.0,0.0,0.0,36.395
8.81688117980957,765.0,0.0,0.0,0.0,0.0,36.589
9.412697792053223,765.0,0.0,0.0,0.0,0.0,36.492
10.008883953094482,765.0,0.0,0.0,0.0,0.0,36.492
10.605443954467773,765.0,0.0,0.0,0.0,0.0,36.491
11.204490423202515,765.0,0.0,0.0,0.0,0.0,36.395
11.799707412719727,765.0,0.0,0.0,0.0,0.0,36.492
12.395700454711914,765.0,0.0,0.0,0.0,0.0,36.492
12.99111795425415,765.0,0.0,0.0,0.0,0.0,36.492
13.585075855255127,765.0,0.0,0.0,0.0,0.0,36.589
14.179896831512451,765.0,0.0,0.0,0.0,0.0,36.589
14.774296045303345,765.0,0.0,0.0,0.0,0.0,36.687
15.370895624160767,765.0,0.0,0.0,0.0,0.0,36.297
15.965580701828003,765.0,0.0,0.0,0.0,0.0,36.395
16.563422441482544,765.0,0.0,0.0,0.0,0.0,36.394
17.157594919204712,765.0,0.0,0.0,0.0,0.0,36.298
17.751832962036133,765.0,0.0,0.0,0.0,0.0,36.395
18.34943985939026,765.0,0.0,0.0,0.0,0.0,36.394
18.94705319404602,765.0,0.0,0.0,0.0,0.0,36.307
19.543415307998657,765.0,0.0,0.0,0.0,0.0,36.492
20.143301486968994,765.0,0.0,0.0,0.0,0.0,36.395
20.74054741859436,765.0,0.0,0.0,0.0,0.0,36.298
21.335801124572754,765.0,0.0,0.0,0.0,0.0,36.395
21.92926287651062,765.0,0.0,0.0,0.0,0.0,36.589
22.523992776870728,765.0,0.0,0.0,0.0,0.0,36.395
23.11901831626892,765.0,0.0,0.0,0.0,0.0,36.395
23.71551513671875,765.0,0.0,0.0,0.0,0.0,36.395
24.311824560165405,765.0,0.0,0.0,0.0,0.0,36.395
24.90816855430603,765.0,0.0,0.0,0.0,0.0,36.395
25.503287315368652,765.0,0.0,0.0,0.0,0.0,36.298
26.099429845809937,765.0,0.0,0.0,0.0,0.0,36.297
26.696834564208984,765.0,0.0,0.0,0.0,0.0,36.395
27.295724868774414,765.0,0.0,0.0,0.0,0.0,36.2
27.89262056350708,765.0,0.0,0.0,0.0,0.0,36.298
28.48831844329834,765.0,0.0,0.0,0.0,0.0,36.589
29.083491802215576,765.0,0.0,0.0,0.0,0.0,36.307
29.67897343635559,765.0,0.0,0.0,0.0,0.0,36.394
30.277823209762573,765.0,0.0,0.0,0.0,0.0,36.297
30.872854471206665,765.0,0.0,0.0,0.0,0.0,36.298
31.470386028289795,765.0,0.0,0.0,0.0,0.0,36.395
32.066596031188965,765.0,0.0,0.0,0.0,0.0,36.2
32.66191864013672,765.0,0.0,0.0,0.0,0.0,36.492
33.258585929870605,765.0,0.0,0.0,0.0,0.0,36.395
33.857850313186646,765.0,0.0,0.0,0.0,0.0,36.784
34.45630478858948,765.0,0.0,0.0,0.0,0.0,36.686
35.0561101436615,765.0,0.0,0.0,0.0,0.0,36.686
35.65557503700256,1410.0,0.238,0.0,0.0,0.0,83.787
36.21989679336548,1410.0,0.259,0.0,0.0,0.0,83.4
36.78170943260193,1410.0,0.261,0.0,0.0,0.0,84.187
37.34867858886719,1410.0,0.0,0.0,0.0,0.0,60.877
