Time (s),Memory Throughput (MB/s)
1.0010898113250732,252.393206
2.1988115310668945,83.97028640000002
3.200418472290039,72.7504804
4.202028274536133,65.1273038
5.203622102737427,57.21052480000001
6.210705041885376,312.7599566
7.2147088050842285,28.0285434
8.216240406036377,57.283925400000015
9.222707748413086,54.99802100000001
10.226662874221802,54.97704940000001
11.238723516464233,216.74148600000004
12.24036717414856,123.6485536
13.242002487182617,49.24131680000001
14.243559837341309,40.09769920000001
15.245175123214722,29.150524000000004
16.246711015701294,52.64920180000001
17.248316049575806,260.21561280000003
18.249951124191284,52.481429
19.25157856941223,53.1420344
20.25320839881897,51.09730340000001
21.25482201576233,51.4643064
22.256253719329834,172.73258340000004
23.257821321487427,98.36728980000001
24.259443998336792,46.273835399999996
25.26105833053589,82.96364960000001
26.26262140274048,53.9913842
27.264251708984375,50.6149566
28.265887022018433,251.50191300000003
29.267480850219727,47.78379060000001
30.2690851688385,20.3214804
31.270700216293335,51.06584600000001
32.27231478691101,49.2937458
33.273963928222656,186.8150128
34.27560234069824,117.97573580000001
35.277204275131226,47.8257338
36.27883243560791,52.9952332
37.280431270599365,37.75936579999999
38.28197622299194,25.8579828
39.28350591659546,253.32644220000006
40.28516912460327,50.908559
41.28674650192261,52.449971600000005
42.28837466239929,48.8428564
43.290045499801636,52.14588340000001
44.29161596298218,180.46061799999998
45.292973279953,83.28870940000002
46.29452443122864,54.98753520000001
47.29616022109985,50.0906666
48.297788858413696,48.63314040000001
49.29937148094177,48.287109
50.30101180076599,255.87449160000003
51.302634954452515,42.0166006
52.3041672706604,39.636324
53.304975509643555,25.1239768
54.306554079055786,46.46257980000001
55.308170557022095,233.21467780000003
56.3089816570282,65.2950766
57.310630798339844,51.5796502
58.31225395202637,50.593985
59.31386923789978,49.20985940000001
60.3154718875885,38.90231800000001
61.317068338394165,211.94947540000004
62.31862449645996,63.764149800000006
63.32023644447327,53.1210628
64.3218400478363,53.603409600000006
65.32343816757202,49.73414940000001
66.32506465911865,247.47536580000002
67.32667779922485,60.083634
68.32830309867859,23.960053000000002
69.3297483921051,43.631413800000004
70.33137607574463,47.72087580000001
71.33292293548584,177.38827859999998
72.33457922935486,114.25327680000001
73.33615851402283,57.892101800000006
74.33776354789734,46.5988952
75.34265732765198,42.1109728
76.34664297103882,21.831435600000002
77.35461354255676,305.09483680000005
