Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5005950927734375,1365.0,0,0.0,0.0,0.0
1.3294661045074463,1365.0,0,0.0,0.0,0.0
2.1509361267089844,1365.0,0,0.0,0.0,0.0
2.955085515975952,1365.0,0,0.0,0.0,0.0
3.7871644496917725,1365.0,0,0.0,0.0,0.0
4.623185634613037,1365.0,0,0.0,0.0,0.0
5.472561597824097,1365.0,1.0,0.0,3.2833382399999995,0.0
6.300250291824341,1365.0,0,0.0,0.0,0.0
7.108033180236816,1365.0,0,0.0,0.0,0.0
7.916700601577759,1365.0,0,0.0,0.0,0.0
8.750453472137451,1365.0,0,0.0,0.0,0.0
9.573544263839722,1365.0,0,0.0,0.0,0.0
10.391136884689331,1365.0,0,0.0,0.0,0.0
11.22153115272522,1365.0,0,0.0,0.0,0.0
12.04054045677185,1365.0,0,0.0,0.0,0.0
12.872038125991821,1365.0,0,0.0,0.0,0.0
13.709930658340454,1365.0,0,0.0,0.0,0.0
14.51977252960205,1365.0,0,0.0,0.0,0.0
15.328604459762573,1365.0,0,0.0,0.0,0.0
16.140763521194458,1365.0,1.0,0.0,3.33051264,0.0
16.969194650650024,1365.0,0,0.0,0.0,0.0
17.7960684299469,1365.0,0,0.0,0.0,0.0
18.64413833618164,1365.0,0,0.0,0.0,0.0
19.46724772453308,1365.0,0,0.0,0.0,0.0
20.29115390777588,1365.0,0,0.0,0.0,0.0
21.119744062423706,1365.0,0,0.0,0.0,0.0
21.956493854522705,1365.0,0,0.0,0.0,0.0
22.782477378845215,1365.0,0,0.0,0.0,0.0
23.58873224258423,1365.0,0,0.0,0.0,0.0
24.415583848953247,1365.0,0,0.0,0.0,0.0
25.247300148010254,1365.0,0,0.0,0.0,0.0
26.080934524536133,1365.0,0,0.0,0.0,0.0
26.906874656677246,1365.0,0,0.0,0.0,0.0
27.7981915473938,1365.0,0,0.0,0.0,0.0
28.631407737731934,1365.0,0,0.0,0.0,0.0
29.441920280456543,1365.0,0,0.0,0.0,0.0
30.264076471328735,1365.0,0,0.0,0.0,0.0
31.06943917274475,1365.0,0,0.0,0.0,0.0
31.894730806350708,1365.0,1.0,0.0,3.2739033599999994,0.0
32.704421043395996,1365.0,0,0.0,0.0,0.0
33.5243604183197,1365.0,0,0.0,0.0,0.0
34.35664343833923,1365.0,0,0.0,0.0,0.0
35.174744844436646,1365.0,0,0.0,0.0,0.0
36.029624938964844,1365.0,0,0.0,0.0,0.0
36.86359691619873,1365.0,0,0.0,0.0,0.0
37.69474935531616,1365.0,0,0.0,0.0,0.0
38.61546349525452,1365.0,0,0.0,0.0,0.0
39.45051455497742,1365.0,0,0.0,0.0,0.0
40.28695511817932,1365.0,0,0.0,0.0,0.0
41.1027946472168,1365.0,0,0.0,0.0,0.0
41.95182228088379,1365.0,0,0.0,0.0,0.0
42.783849000930786,1365.0,1.0,0.0,0.943488,0.0
43.59035897254944,1365.0,0,0.0,0.0,0.0
44.41464614868164,1365.0,0,0.0,0.0,0.0
45.246097564697266,1365.0,0,0.0,0.0,0.0
46.06433844566345,1365.0,0,0.0,0.0,0.0
46.89539551734924,1365.0,0,0.0,0.0,0.0
47.734617471694946,1365.0,1.0,0.0,3.33994752,0.0
48.564926624298096,1365.0,0,0.0,0.0,0.0
49.39137578010559,1365.0,0,0.0,0.0,0.0
50.21770787239075,1365.0,0,0.0,0.0,0.0
51.047327280044556,1365.0,0,0.0,0.0,0.0
51.876622915267944,1365.0,0,0.0,0.0,0.0
52.690895080566406,1365.0,0,0.0,0.0,0.0
53.53218674659729,1365.0,0,0.0,0.0,0.0
54.35594439506531,1365.0,0,0.0,0.0,0.0
55.17917585372925,1365.0,0,0.0,0.0,0.0
56.03538417816162,1365.0,0,0.0,0.0,0.0
56.89032340049744,1365.0,0,0.0,0.0,0.0
57.71730399131775,1365.0,0,0.0,0.0,0.0
58.54404950141907,1365.0,1.0,0.0,2.88707328,0.0
59.38281488418579,1365.0,0,0.0,0.0,0.0
60.21199584007263,1365.0,0,0.0,0.0,0.0
61.02364754676819,1365.0,0,0.0,0.0,0.0
61.832117557525635,1365.0,0,0.0,0.0,0.0
62.64330744743347,1365.0,0,0.0,0.0,0.0
63.47114109992981,1365.0,1.0,0.0,3.33994752,0.0
64.30930089950562,1365.0,0,0.0,0.0,0.0
65.13219738006592,1365.0,0,0.0,0.0,0.0
65.96336579322815,1365.0,0,0.0,0.0,0.0
66.78270959854126,1365.0,0,0.0,0.0,0.0
67.59681272506714,1365.0,0,0.0,0.0,0.0
68.42819237709045,1365.0,0,0.0,0.0,0.0
69.24135899543762,1365.0,0,0.0,0.0,0.0
70.05384731292725,1365.0,0,0.0,0.0,0.0
70.89203405380249,1365.0,0,0.0,0.0,0.0
71.71123957633972,1365.0,0,0.0,0.0,0.0
72.51569485664368,1365.0,0,0.0,0.0,0.0
73.33365821838379,1365.0,0,0.0,0.0,0.0
74.15089106559753,1365.0,1.0,0.0,3.32107776,0.0
74.96857786178589,1320.0,0,0.0,0.0,0.0
