Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005853176116943,1095.0,1.0,0.0,0.0,0.0,159.722
1.092374563217163,1140.0,1.0,0.0,0.0,0.0,141.679
1.6708769798278809,1185.0,1.0,0.0,0.0,0.0,160.011
2.244640588760376,1170.0,1.0,0.0,0.0,0.0,153.808
2.8161113262176514,1185.0,1.0,0.0,0.0,0.0,160.601
3.3917078971862793,1185.0,1.0,0.0,0.0,0.0,160.403
3.9678585529327393,1185.0,1.0,0.0,0.0,0.0,160.793
4.5417399406433105,1170.0,1.0,0.0,0.0,0.0,156.395
5.118130922317505,1170.0,1.0,0.0,0.0,0.0,157.273
5.6965789794921875,1185.0,1.0,0.0,0.0,0.0,161.082
6.271136045455933,1185.0,1.0,0.0,0.0,0.0,156.792
6.84423041343689,1185.0,1.0,0.0,0.0,0.0,161.224
7.419332981109619,1185.0,1.0,0.0,0.0,0.0,161.559
8.001794338226318,1185.0,1.0,0.0,0.0,0.0,162.257
8.578253269195557,1170.0,1.0,0.0,0.0,0.0,157.875
9.161385297775269,1170.0,1.0,0.0,0.0,0.0,159.121
9.745307445526123,1185.0,1.0,0.0,0.0,0.0,158.935
10.326228618621826,1170.0,1.0,0.0,0.0,0.0,157.381
10.899513959884644,1170.0,1.0,0.0,0.0,0.0,162.353
11.472912788391113,1170.0,1.0,0.0,0.0,0.0,155.18
12.047940015792847,1185.0,1.0,0.0,0.0,0.0,161.968
12.626004934310913,1170.0,1.0,0.0,0.0,0.0,157.171
13.20317792892456,1185.0,1.0,0.0,0.0,0.0,161.668
13.779728412628174,1185.0,1.0,0.0,0.0,0.0,161.865
14.355839014053345,1185.0,1.0,0.0,0.0,0.0,161.872
14.928161382675171,1185.0,1.0,0.0,0.0,0.0,155.276
15.504805088043213,1170.0,1.0,0.0,0.0,0.0,158.254
16.0786190032959,1170.0,1.0,0.0,0.0,0.0,158.158
16.652311325073242,1185.0,1.0,0.0,0.0,0.0,159.614
17.224178075790405,1185.0,1.0,0.0,0.0,0.0,161.416
17.804497241973877,1185.0,1.0,0.0,0.0,0.0,162.161
18.376620531082153,1170.0,1.0,0.0,0.0,0.0,158.254
18.950506687164307,1170.0,1.0,0.0,0.0,0.0,161.655
19.52622938156128,1170.0,1.0,0.0,0.0,0.0,154.795
20.10572385787964,1185.0,1.0,0.0,0.0,0.0,161.27
20.679325580596924,1185.0,1.0,0.0,0.0,0.0,159.025
21.255537509918213,1185.0,1.0,0.0,0.0,0.0,161.416
21.83101987838745,1170.0,1.0,0.0,0.0,0.0,162.353
22.406294107437134,1170.0,1.0,0.0,0.0,0.0,158.35
22.980720281600952,1170.0,1.0,0.0,0.0,0.0,155.625
23.55429482460022,1185.0,1.0,0.0,0.0,0.0,159.614
24.12600350379944,1185.0,1.0,0.0,0.0,0.0,161.463
24.701008081436157,1185.0,1.0,0.0,0.0,0.0,162.065
25.27648949623108,1170.0,1.0,0.0,0.0,0.0,159.133
25.851924180984497,1170.0,1.0,0.0,0.0,0.0,162.161
26.42662262916565,1170.0,1.0,0.0,0.0,0.0,155.335
27.00318169593811,1170.0,1.0,0.0,0.0,0.0,160.493
27.57744336128235,1185.0,1.0,0.0,0.0,0.0,162.738
28.154013872146606,1170.0,1.0,0.0,0.0,0.0,162.065
28.729967832565308,1170.0,1.0,0.0,0.0,0.0,160.794
29.30844211578369,1170.0,1.0,0.0,0.0,0.0,157.76
29.885379552841187,1170.0,1.0,0.0,0.0,0.0,158.929
30.45637035369873,1170.0,1.0,0.0,0.0,0.0,161.609
31.03164005279541,1170.0,1.0,0.0,0.0,0.0,159.325
31.608186960220337,1185.0,1.0,0.0,0.0,0.0,159.518
32.182698011398315,1185.0,1.0,0.0,0.0,0.0,158.061
32.76146984100342,1170.0,1.0,0.0,0.0,0.0,162.353
33.33480167388916,1170.0,1.0,0.0,0.0,0.0,157.875
33.90977358818054,1170.0,1.0,0.0,0.0,0.0,157.472
34.48454999923706,1170.0,1.0,0.0,0.0,0.0,158.061
35.061192989349365,1185.0,1.0,0.0,0.0,0.0,161.968
35.63411569595337,1185.0,1.0,0.0,0.0,0.0,159.614
36.20875287055969,1185.0,1.0,0.0,0.0,0.0,162.834
36.78863167762756,1170.0,1.0,0.0,0.0,0.0,158.446
37.364508628845215,1170.0,1.0,0.0,0.0,0.0,154.795
37.935935258865356,1170.0,1.0,0.0,0.0,0.0,158.35
38.510151386260986,1185.0,1.0,0.0,0.0,0.0,163.52
39.08951210975647,1170.0,1.0,0.0,0.0,0.0,156.298
39.662726163864136,1170.0,1.0,0.0,0.0,0.0,160.3
40.24012804031372,1170.0,1.0,0.0,0.0,0.0,159.025
40.81684184074402,1170.0,1.0,0.0,0.0,0.0,156.299
41.391037940979004,1170.0,1.0,0.0,0.0,0.0,158.832
41.962703466415405,1170.0,1.0,0.0,0.0,0.0,159.614
42.540310859680176,1170.0,1.0,0.0,0.0,0.0,156.01
43.1162428855896,1170.0,1.0,0.0,0.0,0.0,162.834
43.69035768508911,1170.0,1.0,0.0,0.0,0.0,158.832
44.267080307006836,1185.0,1.0,0.0,0.0,0.0,160.011
44.844112157821655,1185.0,1.0,0.0,0.0,0.0,159.711
45.416871309280396,1170.0,1.0,0.0,0.0,0.0,159.229
