Time (s),IPS
6.723403930664062e-05,5779156197
1.2050459384918213,5802926497
2.402416706085205,6016078829
3.6151013374328613,5837933687
4.802991628646851,5787916978
6.053817987442017,5898331635
7.268841743469238,5726288817
8.466850280761719,5986630603
9.650625228881836,5918375554
10.834759950637817,6007957311
12.052969455718994,5891004836
13.236861228942871,5993129799
14.45244550704956,5845450750
15.635066986083984,5997256239
16.842922925949097,5889244947
18.02232336997986,5871976992
19.206692695617676,5910894774
20.406781911849976,5859640958
21.602701425552368,6005028926
22.78969097137451,5858527956
23.9622745513916,6020952782
25.153489351272583,5879651862
26.330688953399658,5908116633
27.538976669311523,5875513927
28.726839780807495,5871045032
29.906845092773438,6005295868
31.106897830963135,5909769293
32.308913469314575,5998138568
33.49936532974243,5890723893
34.68280267715454,5985238436
35.87235927581787,5969373952
37.070008993148804,2083240158
38.2637414932251,2518827309
39.457316160202026,2593692566
