Time (s),Memory Throughput (MB/s)
1.0010786056518555,182.7255508
2.174142599105835,88.5735526
3.175405502319336,109.13620640000002
4.176640033721924,79.67110840000001
5.180102109909058,67.056691
6.184301853179932,53.225920800000004
7.196292161941528,33.0617274
8.200257778167725,63.8690078
9.204256534576416,63.82706460000001
10.208274602890015,55.66911220000001
11.212290048599243,58.458335000000005
12.216274499893188,50.929530600000014
13.224285125732422,19.576988600000004
14.228270292282104,55.889314000000006
15.232277154922485,54.50518840000001
16.236276626586914,51.2650762
17.24021816253662,49.073544
18.244024753570557,50.34232580000001
19.24828267097473,43.54752740000001
20.252286195755005,31.929261000000004
21.25627326965332,53.83409720000001
22.260277032852173,51.55867860000001
23.264291286468506,55.406967200000004
24.268279790878296,53.27834980000001
25.272286891937256,51.2441046
26.276432752609253,52.5024006
27.27808403968811,44.28153340000001
28.280354261398315,56.12000160000001
29.284053564071655,59.3286564
30.29635238647461,66.5638584
31.300355195999146,65.2845908
32.304341077804565,64.56107060000001
33.31000089645386,18.5808376
34.312387466430664,62.0339928
35.31636929512024,65.6096506
36.32036018371582,60.178006200000006
37.32405710220337,61.845248399999996
38.328346252441406,56.19340220000001
39.332356691360474,52.04102540000001
40.33634853363037,31.195255000000003
41.340054750442505,52.449971600000005
42.34434747695923,57.0846952
43.34836530685425,56.13048740000001
44.35236573219299,71.30344000000001
45.35604953765869,58.0493888
46.360347509384155,46.441608200000005
47.364342212677,39.1330056
48.3683443069458,57.755786400000005
49.372309923172,55.973200399999996
50.37626600265503,56.9693514
51.38025951385498,58.143761000000005
52.3842499256134,57.6823858
53.38824152946472,39.447579600000005
54.396246671676636,38.39899960000001
55.40024375915527,56.5918626
56.40424370765686,55.3335666
57.40824770927429,55.99417199999999
58.41225337982178,54.484216800000006
59.4162483215332,56.13048740000001
60.42824029922485,33.1456138
61.43623447418213,51.327991000000004
62.44023680686951,56.707206400000004
63.44424247741699,55.11336480000001
64.4482307434082,52.3346278
65.45223450660706,61.8557342
66.4562520980835,56.487004600000006
67.47222900390625,25.952355
68.47372603416443,45.812460200000004
69.47624111175537,53.0371764
70.48022818565369,64.7393292
71.48423528671265,56.3821466
72.4882287979126,50.95050220000001
73.49222779273987,53.016204800000004
74.49623250961304,26.109642
75.49773240089417,56.1409732
76.50024056434631,52.103940200000004
77.50422954559326,55.5852258
78.50822854042053,59.1189404
79.51221752166748,58.8043664
80.51621198654175,60.03120500000001
81.52021789550781,35.0016004
82.52421116828918,67.1930064
83.52822041511536,66.7630886
84.53221797943115,58.426877600000005
85.53621578216553,64.8337014
86.53951644897461,57.965502400000005
87.54422450065613,330.7116462
