Time (s),IPS,Memory Throughput (MB/s)
0.00043010711669921875,1338596840,359.2225364
1.162743091583252,5925667143,548.669485
2.3218705654144287,6059297713,457.71565580000004
3.4889864921569824,5997331041,458.55451980000004
4.6490159034729,6051317511,440.6238018
5.804910898208618,5964779679,432.801395
6.972986221313477,6073543303,431.018809
8.124929904937744,6039192024,428.59658920000004
9.27686619758606,6040728027,416.66374880000006
10.449020862579346,5962223370,430.2638314000001
11.604811191558838,5997922673,430.2638314
12.765329837799072,6018264004,434.25892120000003
13.941116333007812,5998958970,438.463727
15.106315851211548,5967542755,441.609467
16.27298092842102,5997136704,426.78254580000004
17.440970182418823,5995832039,415.132822
18.599647283554077,6032699025,427.5480092
19.764761924743652,5990567103,433.1264548000001
20.928996801376343,5959802807,440.6238018000001
22.080265522003174,6056362640,431.31241140000003
23.26705765724182,5982580170,431.34386880000005
24.431097984313965,5991029943,422.1163648000001
25.60290217399597,6003421624,411.2950192
26.77110505104065,6047556896,427.0551766
27.94709849357605,5953741262,428.135214
29.119965076446533,5986743257,398.3765136
30.292882680892944,5952534136,431.9310736
31.45192527770996,6023593902,430.4106326
32.621147871017456,5954159304,420.3547504
33.79505753517151,6024653407,414.37784439999996
34.964945554733276,5952025380,427.0656624
36.11689376831055,6028971950,428.57561759999993
37.268898725509644,5948215740,430.53646219999996
38.430994510650635,6127010237,430.15897340000004
39.59895849227905,2647478233,428.18764300000004
