Time (s),SM Clock (MHz),SM Active,FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),FP16 FLOPS (TFLOPS)
0.5006005764007568,1410.0,0,0.0,0.0,0.0
1.3189640045166016,1410.0,0.996,0.62124392448,0.0,0.0
2.1569621562957764,1095.0,0.995,0.4970325888,0.0,0.0
3.037714719772339,1170.0,0.995,0.5632623360000001,0.0,0.0
3.9099338054656982,1170.0,0.995,0.5310759168,0.0,0.0
4.783148765563965,1155.0,0.996,0.52479415296,0.0,0.0
5.649423599243164,1155.0,0.991,0.52215964416,0.0,0.0
6.500829219818115,1125.0,0.996,0.511163136,0.0,0.0
7.375618934631348,1110.0,0.996,0.51963088896,0.0,0.0
8.228752136230469,1140.0,0.996,0.5493712896000001,0.0,0.0
9.102201700210571,1170.0,0.996,0.53160966144,0.0,0.0
9.96614408493042,1155.0,0.997,0.52532105472,0.0,0.0
10.840655088424683,1395.0,0,0.0,0.0,0.0
