Time (s),Package Power (W)
0.10059165954589844,110.08821
0.20307421684265137,108.16013
0.3034207820892334,107.75301999999999
0.4037587642669678,107.91903
0.5040605068206787,108.18698999999998
0.6043763160705566,106.95467000000001
0.7046947479248047,108.35605000000001
0.8050885200500488,107.30563
0.9055166244506836,107.25680999999999
1.005934476852417,108.15585
1.1063387393951416,108.04721
1.206700325012207,108.02768
1.3070569038391113,107.28059999999999
1.40744948387146,107.45701
1.5078301429748535,108.51107
1.6082301139831543,107.98311999999999
1.708594799041748,107.21530000000001
1.8089649677276611,107.95383000000001
1.9093246459960938,108.91878999999999
2.009803295135498,107.63095
2.1102230548858643,107.82748999999998
2.2106213569641113,107.06392000000001
2.310992479324341,107.84824
2.4113638401031494,108.46713000000001
2.5117263793945312,107.37155999999999
2.6120822429656982,107.84517000000001
2.7124392986297607,107.63766999999999
2.812772274017334,107.55527000000001
2.91312575340271,107.94711
3.013474464416504,107.37521000000001
3.1138200759887695,108.884
3.214237928390503,107.57235999999999
3.314636707305908,107.46431999999999
3.415034294128418,108.0466
3.51539945602417,107.76765999999999
3.6157562732696533,108.06674000000001
3.7161126136779785,107.26841
3.8164710998535156,107.46492999999998
3.9168224334716797,108.75949
4.017183542251587,107.46555000000001
4.117549657821655,107.00961
4.217902898788452,108.75277999999999
4.318255662918091,107.63949
4.418626308441162,108.31638
4.518998384475708,107.40023000000001
4.619383335113525,107.58213
4.719742774963379,108.22663999999999
4.820104598999023,107.80611999999999
4.920463562011719,107.681
5.0208213329315186,107.42892999999998
5.121172189712524,107.82260000000001
5.221526145935059,107.52292
5.321900129318237,108.06916999999999
5.422255277633667,107.55099999999999
5.522604465484619,108.52571999999999
5.622971296310425,107.79391999999999
5.723359107971191,107.46738
5.823740005493164,107.89583999999999
5.924104928970337,107.70662999999999
6.024450778961182,107.90865999999998
6.124783515930176,107.49607
6.22513747215271,108.47383
6.325490951538086,107.22750999999998
6.425853252410889,108.22604
6.526202440261841,107.4277
6.626561403274536,107.75607999999998
6.726911544799805,107.94588999999999
6.827284097671509,107.60225999999999
6.927657604217529,107.47043000000001
7.028018951416016,108.19796
7.128377914428711,108.32798
7.228738069534302,107.16769
7.329096078872681,107.68831999999999
7.429448843002319,107.38375999999998
7.529783725738525,108.85897
7.630136013031006,107.18478999999998
7.730484962463379,108.53854
7.830855846405029,107.65719
7.931216478347778,107.37705
8.031604290008545,107.95809999999999
8.131972312927246,107.43869
8.23235034942627,108.43599999999998
8.33271598815918,107.38681
8.43306016921997,107.67001
8.533413887023926,108.54037
8.633756399154663,106.81674999999998
8.734114408493042,107.54915999999999
8.834467887878418,108.61605
8.934825897216797,107.91720999999998
9.03517770767212,107.50948999999999
9.135536909103394,108.14059999999999
9.235924243927002,107.81893
9.336293935775757,107.78475999999999
9.436683654785156,107.21713999999999
9.537023067474365,107.67793999999999
9.63737678527832,108.31454000000001
9.737734317779541,107.41914999999999
9.838068723678589,108.47995
9.938422918319702,106.69224
10.038777351379395,108.59224999999998
10.139128923416138,108.19673999999999
10.239488124847412,106.38034
10.339831113815308,109.12388
10.440215587615967,106.75387
10.540575742721558,108.53915
10.64096188545227,107.91537
10.741323232650757,107.71029999999999
10.841658592224121,108.08565999999999
10.94204592704773,107.23239
11.042379140853882,108.60996
11.142736434936523,108.04659000000001
11.243097066879272,107.47532
11.343748331069946,107.97335
11.444125652313232,107.50581999999999
11.544465780258179,107.72068
11.64483118057251,108.259
11.745205163955688,107.57297000000001
11.845597982406616,107.80733999999998
11.945982694625854,107.78352999999998
12.046354055404663,107.49423999999999
12.14671802520752,108.79183
12.2470862865448,106.51829
12.347475051879883,108.69723
