Time (s),Package Power (W),DRAM Power (W)
0.0,143.49877800000002,21.77141
0.5011770725250244,143.75280600000002,17.804184
1.0021495819091817,143.58557000000002,17.725018
1.5033128261566162,143.486328,18.460152
2.0042326450347936,143.567138,18.475638
2.5050721168518084,143.74938600000002,18.71493
3.0060067176818865,143.670288,18.536776
3.5069627761840856,143.41223,18.429614
4.007906675338747,143.690062,18.576894
4.509089231491091,143.58789000000002,18.368904
5.0100181102752686,143.686642,18.540448
5.5110373497009295,143.485594,18.32634
6.011901617050173,143.708008,18.594488
6.513130664825441,143.62744,18.361592
7.014396667480471,143.526974,18.544548
7.515344858169557,143.721924,17.376486
8.016534328460695,143.53027,16.868218
8.517532110214235,144.02856400000002,21.357884
9.018660306930544,143.38879200000002,21.499254
9.519804000854494,143.585936,20.317054
10.020809650421144,143.753174,18.12698
10.521957874298096,143.564818,17.208522
11.023131608963014,143.6051,17.378076
11.524060010910036,143.632322,18.519028
12.025230407714846,143.524536,18.588554
12.526436090469362,143.775388,18.487908
13.027521371841432,143.690062,18.548126
13.528375148773195,143.397216,18.381604
14.029549837112429,143.673094,18.584452
14.530649423599243,143.667724,18.42882
15.03152561187744,143.53832799999998,18.486102
15.53275752067566,143.858884,18.513764
16.033944129943848,143.594848,18.44409
16.53511118888855,143.464476,18.628392
17.036192893981934,143.723754,18.4574
17.53731393814087,143.565672,17.358462
18.038334846496586,143.657958,16.898298
18.539414882659912,144.07055400000002,19.664754
19.04077458381653,143.444944,25.184718
19.54189395904541,143.670776,19.472462
20.043023586273197,143.50512400000002,16.623084
20.544034004211422,143.577026,17.381258
21.045212507247925,143.691038,18.487574
21.54626441001892,143.675658,18.517068
22.04744815826416,143.323242,18.559818
22.548358917236328,143.996214,18.474108
23.04924988746643,143.556272,18.551432
23.550437927246094,143.59033,18.46248
24.051326990127563,143.631348,18.512054
24.552457094192505,143.36096,18.481174
25.053594827651978,143.836302,18.598252
25.554579257965088,143.577514,18.567836
26.05566024780273,143.626464,18.690144
26.556656360626228,143.604978,18.495954
27.05759906768799,143.576782,17.288908
27.558520793914795,143.618528,17.015192
28.0593945980072,144.064448,19.860564
28.56058645248413,143.450074,23.942814
29.061722993850708,143.43359199999998,20.35512
29.56283164024353,143.740966,16.690984
30.063838243484497,143.53662,17.264766
30.56495666503907,143.57080000000002,18.451708
31.06606388092041,143.64343000000002,18.763064
31.56720542907715,143.416016,18.687298
32.06812787055969,143.75964,18.709482
32.5692355632782,143.506958,18.701038
33.070374727249146,143.84277,18.772732
33.57143807411194,143.477784,18.74712
34.072595834732056,143.519528,18.748866
34.57365679740906,143.65612800000002,18.73641
35.07464122772217,143.662474,18.86493
35.575515985488884,143.55578400000002,18.838768
36.07636022567749,143.54406799999998,17.581782
36.57710886001587,143.962398,24.627032
37.07828497886658,143.57129,21.764066
37.579365730285645,143.61095799999998,17.095486
38.080373764038086,143.95166,17.316724
38.58134436607361,143.116332,18.55691
39.08268976211548,143.762938,18.739562
39.583643436431885,143.351438,18.796326
40.08453130722046,143.74694799999995,18.82971
40.58565378189087,143.49523599999998,18.80214
41.08651065826416,143.686522,18.920042
41.58767819404602,143.685058,18.727322
42.08860850334168,143.475464,16.807142
42.5894455909729,143.482298,16.795237999999998
43.09022521972656,143.615232,16.728256000000002
43.59097909927368,143.434448,17.170424
44.09205794334412,144.03844800000002,21.15534
44.592899322509766,143.471924,24.01234
45.09406852722168,143.365478,18.238642
45.59511852264404,143.763548,17.388142000000002
46.09618091583252,143.348022,17.509382000000002
46.59731411933899,143.7749,16.957203999999997
47.09824180603027,143.54724,16.695942
47.599115610122674,143.43518,16.666504
48.1000304222107,143.624266,17.099952000000002
48.60102510452271,143.684568,17.13092
49.1020474433899,143.617796,16.803992
