Time (s),IPS,Memory Throughput (MB/s),LLC Misses
86.7338035106659,4348835348,11842.536690400002,8210292
87.9108772277832,4528154283,10470.5221894,9923528
89.09769296646118,4328793572,11127.163957,10253467
90.28584551811218,4450368104,12805.688877800001,9158615
91.49521780014038,4833564958,12488.336140800002,8793099
92.6992039680481,4401962551,12835.657294200002,9337874
93.89095425605774,4579690679,12244.373518,10005704
95.08278822898865,4344008394,10862.6911094,10239393
96.2568986415863,4469311846,12294.076210000001,9035048
97.47515559196472,4807403086,12359.140599,8892746
98.66901803016663,4421691851,12620.5201356,9887913
99.84574341773987,4499788467,12927.334643600003,9414774
101.04579830169678,4329755734,12248.777554000002,9884179
102.23093223571777,4347634135,10657.567889800002,10105557
103.42286539077759,4676468180,12012.7631676,9424422
104.59342074394226,4403415532,12768.9571204,10192885
105.7779757976532,4447088535,12830.194192400002,9580722
106.95764207839966,4369774103,12945.055645600001,8227085
108.13056707382202,4556817869,12216.3659462,9819483
109.30970573425293,4580165915,10777.693214600002,10377528
110.48863625526428,4864231814,12241.594781000002,8330903
111.66560888290405,4503127391,12836.873647000002,8941447
112.84239983558655,4422828231,12684.881976000002,10132486
114.04130578041077,4543735600,12907.485024200001,9336868
115.23882985115051,4889625890,12105.9819296,9563659
116.4316680431366,4938776754,10718.448444600002,8142991
117.61380434036255,4416384429,12185.5691516,8778775
118.78675842285156,4615603925,12768.5376884,10311465
119.99927306175232,4352953906,12592.575478600003,9985122
121.17488980293274,4793930753,12762.8229274,8796400
122.35814690589905,4769425175,12210.1688384,7972196
123.53030800819397,4385652614,10825.414090400001,10104392
124.7307300567627,4534998060,12198.099682600001,9751188
125.9150881767273,4426851520,12549.541755400001,10140476
127.0863037109375,4738582893,12611.4394328,9163656
128.28256034851074,4859918228,12794.7626742,8489019
129.46576619148254,4326587956,12291.7483624,10242780
130.6509358882904,4480703501,10884.7427468,9069496
131.82685804367065,4612933198,12119.665898599998,9775583
133.00580525398254,4684897598,12331.9928628,9903878
134.1850106716156,4773291834,12729.876543800001,8069116
135.34947228431702,4597177953,12866.831577600002,9621202
136.53348970413208,4314554061,12344.491936400002,10204376
137.70635437965393,4509191463,10981.7888258,9309473
138.8985960483551,4540124505,11962.829788000001,9486378
140.07306814193726,4824543249,12673.829942800001,9246351
141.2469265460968,4319242647,12961.874868800001,10123665
142.41500878334045,4449407991,12941.7631044,9155517
143.61464524269104,4327830836,12217.425012,10158754
144.80364966392517,4197089568,10792.666937,8794928
145.9787118434906,5259072054,12086.205710799999,8422507
147.16528367996216,4352787720,12751.561178200001,10114136
148.36695194244385,4565153346,12768.9885778,9237443
149.55731010437012,4548090106,13017.7956402,9681742
150.75076580047607,4261526611,12150.200548200002,10055529
151.94675207138062,5092675854,10733.841599,7798682
153.12504887580872,4518488152,12274.289505400002,10037886
154.29758739471436,4250563203,12875.723536000001,10267884
155.4948697090149,4503778585,12700.757477199999,8910885
156.67399740219116,4601059578,13007.655871600002,9864856
157.85797333717346,5085873072,12192.6051234,7651848
159.05655145645142,1377598184,10590.259539600002,776434
