Time (s),SM Clock (MHz),SM Active,FP16 FLOPS (TFLOPS),FP32 FLOPS (TFLOPS),FP64 FLOPS (TFLOPS),Power (W)
0.5005857944488525,1260.0,0.0,0.0,0.0,0.0,51.152
1.0824251174926758,1035.0,0.0,0.0,0.0,0.0,43.483
1.6572344303131104,885.0,0.0,0.0,0.0,0.0,39.746
2.248324155807495,765.0,0.0,0.0,0.0,0.0,38.671
2.842885732650757,765.0,0.0,0.0,0.0,0.0,38.671
3.4424936771392822,765.0,0.0,0.0,0.0,0.0,38.768
4.0376527309417725,765.0,0.0,0.0,0.0,0.0,38.574
4.633275747299194,765.0,0.0,0.0,0.0,0.0,38.964
5.2286951541900635,765.0,0.0,0.0,0.0,0.0,38.964
5.827075004577637,765.0,0.0,0.0,0.0,0.0,38.464
6.42441463470459,765.0,0.0,0.0,0.0,0.0,38.574
7.0221333503723145,765.0,0.0,0.0,0.0,0.0,38.574
7.6174962520599365,765.0,0.0,0.0,0.0,0.0,38.574
8.211140394210815,765.0,0.0,0.0,0.0,0.0,38.574
8.804452419281006,765.0,0.0,0.0,0.0,0.0,44.968
9.373821258544922,1410.0,0.0,0.0,0.0,0.0,62.554
9.931836366653442,1410.0,1.0,0.0,0.0,9.1611648e-07,62.553
10.501625537872314,1410.0,0.0,0.0,0.0,0.0,64.631
11.072501420974731,1410.0,0.0,0.0,0.0,0.0,65.992
11.634191989898682,1410.0,0.0,0.0,0.0,0.0,65.129
12.195228099822998,1410.0,0.0,0.0,0.0,0.0,62.845
12.763813257217407,1410.0,0.0,0.0,0.0,0.0,65.009
13.335133075714111,1410.0,0.0,0.0,0.0,0.0,185.833
13.900632381439209,1410.0,0.0,0.0,0.0,0.0,62.845
14.46135950088501,1410.0,0.0,0.0,0.0,0.0,63.039
15.02504849433899,1410.0,0.0,0.0,0.0,0.0,63.039
15.599031925201416,1410.0,0.0,0.0,0.0,0.0,86.32
16.16163158416748,1410.0,0.0,0.0,0.0,0.0,65.421
16.72567129135132,1410.0,0.0,0.0,0.0,0.0,62.845
17.291564226150513,1410.0,0.0,0.0,0.0,0.0,64.997
17.86194109916687,1410.0,0.0,0.0,0.0,0.0,174.268
18.4259090423584,1410.0,0.0,0.0,0.0,0.0,62.845
18.987460374832153,1410.0,0.0,0.0,0.0,0.0,63.136
19.55409073829651,1410.0,0.0,0.0,0.0,0.0,65.015
20.127311944961548,1410.0,0.0,0.0,0.0,0.0,65.398
20.68878173828125,1410.0,0.0,0.0,0.0,0.0,63.441
21.254634380340576,1410.0,0.0,0.0,0.0,0.0,62.942
21.83081316947937,1410.0,0.0,0.0,0.0,0.0,130.601
22.396358251571655,1410.0,0.0,0.0,0.0,0.0,66.187
22.962038278579712,1410.0,0.0,0.0,0.0,0.0,63.131
23.52834916114807,1410.0,0.0,0.0,0.0,0.0,64.912
24.100571393966675,1410.0,0.0,0.0,0.0,0.0,153.085
24.666499137878418,1410.0,0.0,0.0,0.0,0.0,63.234
25.22880482673645,1410.0,0.0,0.0,0.0,0.0,62.942
25.79695177078247,1410.0,0.0,0.0,0.0,0.0,65.3
26.37270712852478,1410.0,0.0,0.0,0.0,0.0,65.689
26.93730092048645,1410.0,0.0,0.0,0.0,0.0,63.136
27.498860359191895,1410.0,0.0,0.0,0.0,0.0,62.748
28.070723295211792,1410.0,0.0,0.0,0.0,0.0,66.756
