Time (s),IPS,Memory Throughput (MB/s),LLC Misses
0.00014090538024902344,2582613910,811.6952922,462061
1.1564676761627197,3170902159,4470.8095744,3105455
2.357929229736328,3498380084,6904.752498800001,10094330
3.572174072265625,7999240551,2948.0826700000002,170464
4.7305848598480225,8090803166,401.3649666,161739
5.930440425872803,8340871023,385.39509319999996,110969
7.1197450160980225,8365878760,151.80292659999998,139677
8.300043106079102,8313800506,88.47918040000002,158343
9.457466840744019,8296494409,143.21505639999998,129529
10.619821071624756,9406018996,135.26682,148905
11.792028903961182,8392632315,145.20735840000003,114115
12.96367073059082,8407273171,114.0645324,118049
14.137371301651001,8329570527,139.57648380000003,101577
15.309526681900024,8475486182,71.7438436,220493
16.477347373962402,8315263897,71.69141460000002,92818
17.66179060935974,8298116591,157.234571,108628
18.81869626045227,8466678237,119.10820220000001,155130
19.97925901412964,8421401668,108.98940520000001,147219
21.142921209335327,8601544855,124.2672158,137307
22.343819618225098,8356392700,152.15944380000002,111158
23.540318250656128,8338366319,69.9298002,107184
24.698318481445312,8399350050,89.3285302,141628
25.88512873649597,8410327095,111.5479404,99771
27.05361270904541,8417120256,110.205758,100478
28.216378450393677,8169734045,135.15147620000002,133341
29.376423120498657,8320591961,105.61297760000001,177073
30.536362886428833,8376986831,101.345257,146292
31.716604709625244,8392051574,53.2468924,139611
32.892887592315674,8408586811,114.8929106,155738
34.05666255950928,8328718366,139.38773940000002,130288
35.22836995124817,8417925355,163.73576699999998,134373
36.41785025596619,8313799373,163.95596880000002,144558
37.584126710891724,8301966657,149.9259684,97112
38.74290704727173,8362161628,111.0655936,137095
39.91969847679138,8323874802,84.1380592,129274
41.08243656158447,8448567600,117.073957,118682
42.25884509086609,8363426551,142.82708179999997,84931
43.42419147491455,8350372981,119.90512300000002,116188
44.587241649627686,8295345484,125.5779408,95831
45.76872682571411,8332302467,110.42595980000002,140407
46.93606925010681,8423144121,110.03798520000001,102917
48.10255002975464,8366166039,73.6732308,111191
49.188702964782715,6958012754,92.4008696,1246012
